30069c15	b379ce_e7553201c5944d5aa0c374bcdfa2eb34~mv2.jpg	Beige gungstol i chenille med tuftad rygg, svarta ben och medar i bok, mot vit bakgrund
30069c15	b379ce_7b7c4abb87d94d2b89ef590fce75afe7~mv2.jpg	Gungstolen i ett ljust vardagsrum med hylla och krukväxter
30069c15	b379ce_df6eee8e75744023a5ec0152c37a7937~mv2.jpg	Närbild på den tuftade sitsen och armstödets rundade kant
30069c15	b379ce_f736d32a46224177bc8201d18917837e~mv2.jpg	Ett finger trycker ned den beiga chenillen för att visa stoppningen
30069c15	b379ce_a26c042969474bd58fdbc0ca8033d0f6~mv2.jpg	Måttskiss: 98,5 × 71 cm golvyta, 97 cm höjd, 53 cm sits och 120 kg maxlast
081f82f1	b379ce_eb1abb095e164989b2fc42f9ef734ad7~mv2.jpg	Brun gungstol i chenille med tuftad rygg, svarta ben och medar i bok, mot vit bakgrund
081f82f1	b379ce_ccaad67db8a2406790b8a59a120c77ca~mv2.jpg	Gungstolen i ett ljust rum med marmorbord och krukväxt
081f82f1	b379ce_27246aa472e14ddb9283699f30c9152f~mv2.jpg	Ett finger trycker ned den bruna chenillen för att visa stoppningen
081f82f1	b379ce_804267d506a74870b96ace3014034efb~mv2.jpg	Närbild på ryggens tuftning i brun chenille
081f82f1	b379ce_ab4bd4b7c5ee489c8e1937716be96ebf~mv2.jpg	Måttskiss: 98,5 × 71 cm golvyta, 97 cm höjd, 53 cm sits och 120 kg maxlast
ceb8d80c	b379ce_5d9dafdbfd074779b817cd1caea8d106~mv2.jpg	Gräddvit gungstol i teddytyg med sidoficka och stomme i ljust trä, mot vit bakgrund
ceb8d80c	b379ce_d216f4716c3d4c00a37786672674adc8~mv2.jpg	Gungstolen i ett ljust rum med byrå och krukväxter
ceb8d80c	b379ce_46dd92ed537a4ae7846841e3def3ab18~mv2.jpg	Gungstolen sedd snett bakifrån med sidofickan på andra sidan i bild
ceb8d80c	b379ce_a0847c55d0624b1d9b6fa85224da6aeb~mv2.jpg	Närbild på teddytygets lugg och ryggens rundade kant
ceb8d80c	b379ce_3490a498803140cb83c6447fb87843d4~mv2.jpg	Måttskiss: 96 × 70 cm golvyta, 107 cm höjd, 53 cm sits och 120 kg maxlast
93144f85	b379ce_da63a927793a41df812e229173df7e73~mv2.jpg	Mörkgrå gungstol i fleece med matchande fotpall, mot vit bakgrund
