21839061	Halloween skelett, tre hängande spöken | Fyndplats	Tre hängande skelettspöken för halloween, 90, 110 och 200 cm höga, med armar som går att ställa in. Polyester och stål, klara att hänga upp direkt.
55017e3e	Halloween häxa 183 cm med ljud och rörelse | Fyndplats	Halloweenhäxa på 183 cm som vrider sig, låter kusligt och tänder ögonen vid beröring eller höga ljud. Drivs med 3 AAA-batterier, som köps till.
d4a79b77	Rosenbåge i svart metall, 240 cm | Fyndplats	Rosenbåge i mattsvart pulverlackerad metall, 140 × 40 × 240 cm, med tvärslåar för klätterväxter. Fyra markspett håller den på plats i gräsmattan eller rabatten.
3f2bf381	Uppblåsbar julpingvin 155 cm med LED | Fyndplats	Uppblåsbar julpingvin, 155 cm hög, med röd luva, halsduk och vitt LED-ljus inuti. Den inbyggda fläkten blåser upp den när kontakten sitter i. IP44.
19526d20	Uppblåsbar isbjörn med pingviner, 206 cm | Fyndplats	Uppblåsbar julfigur: isbjörn med två pingviner och paket på ryggen, 227 × 113 × 206 cm. Åtta LED-grupper lyser inifrån och fläkten blåser upp den.
5ea9939c	Juldekoration utomhus: uppblåsbar gran 180 cm | Fyndplats	Uppblåsbar julgran på 180 cm där tomten klättrar mot stjärnan medan en hund drar i hans strumpa. LED inuti, IP44 och fläkt som blåser upp den.
ab747da4	Konstgjord palm 125 cm i kruka | Fyndplats	Konstgjord palm, 125 cm hög med 18 blad, färdig i en svart kruka på Ø16 cm med konstmossa och cement i botten. Behöver varken vatten eller ljus.
935f0ff6	Konstgjord bambu 120 cm i kruka | Fyndplats	Konstgjord bambu, 120 cm hög, i svart kruka på Ø15,5 cm med konstmossa och cement i botten. Behöver varken vatten eller ljus, hemma eller på kontoret.
1236c73a	Konstgjord svärmorstunga 77 cm i kruka | Fyndplats	Konstgjord svärmorstunga, 77 cm hög med 21 randiga blad med gula kanter. Svart kruka på Ø15 cm med tyngd i botten, levereras färdig att ställa fram.
93dfdaba	Uppblåsbar julgran 150 cm med paket | Fyndplats	Uppblåsbar julgran, 150 cm hög, med kulor, stjärna och paket vid foten. Tre LED-lampor lyser inifrån, IP44 och 3 m sladd. Blåses upp på några minuter.
4362ebd1	Konstgräsplattor 30 × 30 cm, 10-pack | Fyndplats	Konstgräsplattor för balkong och altan, 30 × 30 cm i 10-pack. Snäpps ihop, släpper igenom regnvatten och har 25 mm lugg med 6500 fibrer/m².
516ca092	Uppblåsbar tomte 120 cm med säck | Fyndplats	Uppblåsbar tomte, 120 cm hög, som vinkar med en grön säck full av paket. LED-ljus inuti, IP44 och 2,8 m sladd. Viks ihop till ett litet paket efter jul.
c0b12a9f	Vedställ utomhus 202 cm med överdrag | Fyndplats	Vedställ för utomhusbruk, 202 × 25 × 113 cm i galvaniserat, pulverlackerat stål. Överdrag i 600D oxfordtyg, botten 5,5 cm över marken och bär 500 kg.
526d7fb5	Modulär bäddsoffa 4-i-1 i grön chenille | Fyndplats	Modulär bäddsoffa i grön chenille: tvåsits, dagbädd, dubbelsäng eller lösa sittdelar. 208 cm bred, 41 cm tjock sits, bär 240 kg, levereras vakuumpackad.
5a1e8d57	Gungstol med nackstöd i krämvit sammet | Fyndplats	Gungstol i krämvit sammet med nackstöd som flyttas 8 cm i höjd. Medar i gummiträ, stomme i stål och filtskydd som skonar golvet. Bär 120 kg.
cfac92b3	Loungefåtölj med fotpall i beige chenille | Fyndplats	Snurrbar loungefåtölj i beige chenille med fotpall som ställs mellan 41 och 47 cm. 79 cm bred sits, 19 cm tjock stoppning och stålfot som bär 120 kg.
8e7a2b9a	Gungstol med fickor i krämvit flanell | Fyndplats	Gungstol i krämvit snöflanell med 27 cm tjock sittdyna, 21 cm rygg och två sidofickor. Armstöd och medar i gummiträ, bär 120 kg.
3387604c	Läsfåtölj i beige manchester med fotpall | Fyndplats	Snurrbar läsfåtölj i beige manchester med fotpall som ställs mellan 45 och 51 cm. Sits 20 cm och rygg 24 cm tjock, stjärnfot i stål som bär 120 kg.
e1d34336	Snurrfåtölj i grön sammet med fotpall | Fyndplats	Snurrfåtölj i olivgrön, strukturerad sammet med snäckformad rygg och fotpall som ställs mellan 43 och 51 cm. Rund stålfot, 18 cm tjock sits, bär 120 kg.
f8f44ef7	Sidobord med hjul i vitt, C-format | Fyndplats	Vitt sidobord i C-format på fyra hjul, två med broms. Skivan hamnar över soffan eller sängen, med tre öppna fack och en hylla. 40 × 30 × 69 cm.
