4caae7b4	Runt köksbord Ø60 cm för två, svart stål | Fyndplats	Runt köksbord Ø60 cm för två personer, 72 cm högt, i svart pulverlackerat stål. Rund fot Ø45 cm, bär 15 kg och kan stå både inne och ute.
6fcce4f6	Konstgjord palm 160 cm med 36 blad | Fyndplats	Konstgjord palm 160 cm med 36 blad på fem stammar, i en kruka Ø16 cm fylld med cement. Böjbara grenar, för inne och ute, och ingen vattning.
965090e1	Situpbänk med träningsband, hopfällbar | Fyndplats	Situpbänk 137 × 51 cm med två dynor, träningsband och draghandtag med fjäder. Höjd 50–66 cm, bär 110 kg och fälls ihop till 47 × 26 × 80 cm.
aa108611	Badrumsskåp i vitt med räfflade dörrar | Fyndplats	Badrumsskåp i vitt, 60 × 31,8 × 93 cm, med räfflade dörrar, två öppna hyllor och guldfärgade ben. Mjukstängande gångjärn och vältskydd ingår.
336359d7	Snurrstol för barn, orange blomma | Fyndplats	Snurrstol för barn med sits formad som en blomma, 55 × 55 × 26 cm. Barnet snurrar sittande, på rygg eller på magen. Från 3 år, bär 50 kg.
38f9bf22	Ståbord för laptop på hjul, 68–108 cm | Fyndplats	Ståbord på hjul med skiva 65 × 48 cm som ställs mellan 68 och 108 cm, för att sitta eller stå vid datorn. Hjul med broms och bär 40 kg.
5b38973c	Tvättställsskåp 70 cm med tre lådor, vitt | Fyndplats	Tvättställsskåp i vitt, 70 × 30 × 64 cm, med dörr, två hyllor och tre lådor. U-urtag för avloppet, mjukstängande dörr och bär 45 kg.
68c9cfe0	Gymnastikringar och räck för barn, lila | Fyndplats	Räck med gymnastikringar för barn från 3 år. Höjden ställs i fem lägen mellan 88 och 128 cm, ställningen fälls ihop och den bär 50 kg.
9709043e	Skåp över toalett i bambu med lamelldörrar | Fyndplats	Väggskåp i bambu för badrummet, 60 × 20 × 60 cm, att hänga över toaletten eller handfatet. Lamelldörrar som släpper in luft och en hylla i tre lägen.
b9e2faf5	Järnsäng 90 × 200 cm med hjärtgavel, svart | Fyndplats	Järnsäng i svart stål för madrass 90 × 200 cm, med huvudgavel i hjärtmönster, 106 cm hög. Sex ben, 31 cm fritt under och bär 150 kg.
106819f0	Satsbord, två stycken i träfärg | Fyndplats	Satsbord i två storlekar, 60 × 50 × 60 och 50 × 50 × 54 cm, med skiva i träfärg och svarta metallben. Skjuts in under varandra och bär 10 kg vardera.
121a8ef7	Enkelsäng i svart metall för 90 × 200 cm | Fyndplats	Enkelsäng i svart metall, 206,9 × 91,8 × 82,5 cm, för madrass 90 × 200 cm. Bågade gavlar med kulor, 32 cm fritt under och bär 150 kg.
ae748e48	Konstgjort träd, ficus 135 cm med 756 blad | Fyndplats	Konstgjord ficus 135 cm hög, med 756 blad och en kruka Ø15 cm fylld med cement och konstgjort gräs. Grön året om, för inne och ute.
aebd7dae	Stepper med LCD-display för träning hemma | Fyndplats	Kompakt stepper 44,5 × 29 × 20 cm med LCD-display för steg, tid och kalorier. Tyst hydraulik, halkfria pedaler och bär 100 kg.
af2bd004	Handfatsskåp 41,5 cm i vitt med låda | Fyndplats	Litet handfatsskåp 41,5 × 35,5 × 59 cm med ett skåp och en låda, för väggmonterat handfat. U-urtag för avloppet, bär 40 kg.
