d3d7b291	1	Grå massagefåtölj i konstläder med mugghållare i armstödet
d3d7b291	2	Fåtöljen i ett vardagsrum med golvlampa och krukväxt
d3d7b291	3	Måttritning över fåtöljen upprätt och utfälld med sitsmått
d3d7b291	5	Fåtöljen snett framifrån framför en bokhylla
505eb413	1	Beige massagefåtölj i chenilletyg med tjock stoppning
505eb413	2	Fåtöljen med fotstödet ute i ett rum med grön väggpanel
505eb413	3	Måttritning över fåtöljen upprätt och nedfälld med sitsmått
505eb413	5	Närbild där en hand trycker ner i sitsens stoppning
ed03b52f	1	Beige uppresningsfåtölj tippad framåt på lyftramen
ed03b52f	2	Fåtöljen vid ett fönster med krukväxt bredvid
ed03b52f	3	Måttritning över fåtöljen sittande och nedfälld med maxlast
ed03b52f	4	Person som sitter i fåtöljen i ett vardagsrum med tv-bänk
ed03b52f	5	Fåtöljen tippad framåt i uppresningsläge bredvid en hylla
297d8979	1	Svart massagefåtölj i konstläder med två mugghållare
297d8979	2	Person som läser i fåtöljen framför ett fönster
297d8979	3	Måttritning över fåtöljen upprätt och nedfälld med maxlast
297d8979	4	Fåtöljen upprätt i ett ljust rum med parkettgolv
297d8979	5	Fåtöljen nedfälld med fotstödet ute framför en bokhylla
c79c22f7	1	Svart massagefåtölj i konstläder med tjock stoppning
c79c22f7	2	Person som läser i fåtöljen i ett rum med krukväxt
c79c22f7	3	Måttritning över fåtöljen upprätt och nedfälld med maxlast
c79c22f7	4	Person som sitter tillbakalutad i fåtöljen med en tidning
7a4ec9c6	1	Svart massagefåtölj i konstläder med mjuka armstöd
7a4ec9c6	2	Person som sitter i fåtöljen på en mönstrad matta
7a4ec9c6	3	Måttritning över fåtöljen upprätt och nedfälld med maxlast
7a4ec9c6	5	Närbild på det svarta konstlädret i sitsen
522103fd	1	Grå massagefåtölj i läderblandning med fotstödet ute
522103fd	2	Person som sitter i fåtöljen framför ett fönster
e140f9ab	1	Svart massagefåtölj med separat fotpall, båda på runda fötter
e140f9ab	2	Fåtöljen och fotpallen framför en öppen spis
e140f9ab	3	Måttritning över fåtöljen och fotpallen med sitsmått
e140f9ab	4	Närbild på armstödets svarta konstläder
e140f9ab	5	Närbild på ryggstödets stoppning och sömmar
