97b1d071	97b1d071-0dc8-4a9e-a2c8-65da0e4ebd93	539 kr avlastningsbord med laddstation och fällbar skiva
46443b89	46443b89-c6ed-402e-b390-69c5ba44cd26	2569 kr bäddsoffa 2-sits i beige sammet
efa4b5d6	efa4b5d6-af1a-409c-b704-3e3b37851915	479 kr smalt sidobord med tre plan och tidningsficka
f716feb0	f716feb0-a6e0-4247-8871-51d794708eb7	1449 kr matstolar 2-pack i grå sammet
cad2e713	cad2e713-1e1c-4087-9a46-78a78884871d	1179 kr barstolar 2-pack med ryggstöd i beige chenille
c23dab52	c23dab52-7d10-415a-9071-4712d1b979c8	1229 kr fällbord med hyllor för små utrymmen
6ddedacc	6ddedacc-6e34-4771-9c59-5321fdeb994b	1229 kr vitt runt matbord Ø75 cm för två
c8c172a9	c8c172a9-51c7-4a3d-8fd0-a8bc1ab93bb3	1269 kr runt köksbord Ø78 cm med korsfot
5e5ede44	5e5ede44-259d-4193-a478-bf27787b3a28	619 kr sidobord i glas och svart stål, 2-pack
6d064139	6d064139-e866-4243-a526-18f9b925acc1	499 kr C-format sidobord för soffan i svart stål
2f1fc319	2f1fc319-3bc1-4630-8212-69feb92d1850	499 kr runda brickbord i svart metall, 2-pack
7dfdf28d	7dfdf28d-9d82-49d4-a326-ca5e668a0dcf	2399 kr retro fåtölj med hundtandsmönster
47bad2d7	47bad2d7-6622-4049-b0df-0c668dd44747	1149 kr runt matbord i glas Ø80 cm
c8de34ad	c8de34ad-a88a-4ef6-af40-b6e42d6d1379	729 kr öppen bokhylla med fyra plan
eee98f0f	eee98f0f-d0e9-40f2-830e-4ba0338f9f7c	1339 kr matbänk i massiv furu, 150 cm
6c54c9c3	6c54c9c3-0755-4e0d-8964-ab0b1726464b	699 kr smal plastgran 190 cm med snöade spetsar
7a5e5c31	7a5e5c31-54f9-45e0-a4e4-9de0b57d7321	699 kr smal konstgran 180 cm
