279635e9	Spökbrudgum till halloween, 189 cm – rörelsesensor, ylande ljud och röda ögon
3068a60b	Sittbänk med förvaring i beige sammetslook – guldfärgade ben, bär 120 kg
3ae559f2	Smalt badrumsskåp i vitt och trä – öppen hylla och mjukstängande dörr, 71,5 cm
5646de67	Pedaltränare med display – ställbart motstånd och fotremmar, för ben och armar
5a65a0ea	Rund pall med förvaring i gräddvit sherpa – 38 cm, bär 120 kg
73457d36	Blomställ i vitt med sju nivåer – stål och MDF, 94,5 cm, för inne och ute
7d09edd9	Vägghylla med fem kuber i vitlackat granträ – liggande eller stående, 86 cm
90c066c0	Datorbord i svart, 80 cm – utdragbar tangentbordshylla och fack för datorn
9b3b4255	Pianobänk i svart konstläder med förvaring – för två personer, bär 200 kg
aab0a1e5	Uppblåsbar snögubbe 240 cm – roterande ljus i tre färger, för inne och ute
c7424c37	Barnstaffli 3-i-1 i grått – krittavla, whiteboard, pappersrulle och två lådor
ce77f5c4	Vägghylla i svart metall med nio fack – 87,5 × 100 cm, bär 30 kg
d227861d	Fågelmatare i granträ på stativ, 130 cm – åttakantigt tak och öppen plattform
db607b53	Rutschkana för småbarn i raketdesign – 1,35 m rutschbana, för 1,5–3 år
7a70db2c	Fotbollsbord 84,5 cm med 22 spelare – långa och korta ben för golv eller bord
