279635e9	Spökbrudgum till halloween, 189 cm | Fyndplats	Spökbrudgum till halloween, 189 cm, med rörelsesensor som startar ylande ljud och röda lysande ögon. För inomhus och ute under tak, batterier ingår.
3068a60b	Sittbänk med förvaring i beige sammetslook | Fyndplats	Stoppad sittbänk i beige sammetslook med förvaring under sitsen och guldfärgade ben i stål. 79,5 × 37,5 × 43 cm, bär 120 kg.
3ae559f2	Smalt badrumsskåp i vitt med öppen hylla | Fyndplats	Smalt badrumsskåp i vitt och trä, 30 × 30 × 71,5 cm, med öppen hylla, ställbar hylla och mjukstängande dörr. Bär 20 kg totalt.
5646de67	Pedaltränare med display och fotremmar | Fyndplats	Pedaltränare för ben och armar med steglöst motstånd, LCD-display och fotremmar. 40 × 39 × 29 cm, bär 60 kg.
5a65a0ea	Rund pall med förvaring i sherpa, 38 cm | Fyndplats	Rund pall i gräddvit sherpafleece med förvaring under locket, 38 × 38 × 45 cm. Bär 120 kg och levereras färdigmonterad.
73457d36	Blomställ i vitt med sju nivåer | Fyndplats	Blomställ i vitt med sju nivåer i tre höjder, stål och MDF, 65 × 23 × 94,5 cm. För krukväxter inne och ute, med tippskydd.
7d09edd9	Vägghylla med fem kuber i vitt trä | Fyndplats	Vägghylla i vitlackat massivt granträ med fem kuber, 49,5 × 10,2 × 86 cm. Sätts upp liggande eller stående och bär 10 kg.
90c066c0	Datorbord i svart med tangentbordshylla | Fyndplats	Kompakt datorbord i svart, 80 × 45 × 75 cm, med utdragbar tangentbordshylla, fack för datorn och två hyllplan. Bär 20 kg.
9b3b4255	Pianobänk i svart med förvaring | Fyndplats	Pianobänk i svart för två personer, med knappad sits i konstläder och förvaring för noter under sitsen. 76 × 36 × 50 cm, bär 200 kg.
aab0a1e5	Uppblåsbar snögubbe 240 cm med ljus | Fyndplats	Uppblåsbar snögubbe till jul, 240 cm, med roterande ljus i tre färger, markspett, linor och sandsäckar. IP44, för inne och ute.
c7424c37	Barnstaffli 3-i-1 med pappersrulle | Fyndplats	Barnstaffli 3-i-1 i grått med krittavla, whiteboard, pappersrulle och två förvaringslådor. 51 × 50 × 108 cm, för barn 3–8 år.
ce77f5c4	Vägghylla i svart metall med nio fack | Fyndplats	Vägghylla i svart metall med nio fack, 87,5 × 18 × 100 cm. Bär 30 kg totalt, och alla fästen för väggmonteringen ingår.
d227861d	Fågelmatare i granträ på stativ | Fyndplats	Fågelmatare i granträ på stativ, Ø52 × 130 cm, med åttakantigt tak och plats för fröer, talg eller frukt.
db607b53	Rutschkana för småbarn i raketdesign | Fyndplats	Rutschkana för småbarn 1,5–3 år i raketdesign med klistermärken, halkfria steg och 1,35 m rutschbana. Bär 30 kg.
7a70db2c	Fotbollsbord med 22 spelare, 84,5 cm | Fyndplats	Fotbollsbord med 22 spelare på stänger i rostfritt stål och två sorters ben, 84,5 × 40 × 61,2 cm. Bollar och poängräknare ingår.
