6dee216f	1	Två konstgjorda rosenklot med vita rosor och gröna blad på svarta spett mot vit bakgrund
6dee216f	2	Två rosenklot i stenurnor på var sida om en mörkgrå ytterdörr med lyktor
6dee216f	3	Måttritning över rosenklotet med klotets diameter, total höjd och spettets mått
6dee216f	5	Hand som trycker ned rosenklotets spett i en gräsmatta
4f2d20a0	1	Konstgjord palm med sexton blad på kort stam i svart kruka mot vit bakgrund
4f2d20a0	2	Palmen i ett ljust rum bredvid en rottingfåtölj och ett litet bord
4f2d20a0	3	Måttritning över palmen med total höjd och krukans bredd och höjd
4f2d20a0	4	Palmen i en hall bredvid en hund som ligger på en jutematta
4f2d20a0	5	Palmen vid ett fönster bredvid en ljus fåtölj och en kopp på ett bord
4bf8e052	1	Konstgjord kaktus med tre stammar i benvit kruka mot vit bakgrund
4bf8e052	2	Kaktusen i ett hörn bredvid en ljus soffa på trägolv
4bf8e052	3	Måttritning över kaktusen med total höjd och krukans bredd och höjd
4bf8e052	4	Kaktusen framför ett fönster bredvid en beige fåtölj och ett sidobord
4bf8e052	5	Kaktusen i benvit kruka sedd snett framifrån mot vit bakgrund
8cccf8e1	1	Konstgjort dracaenaträd med tre stammar och gröna bladtofsar i vit kruka mot vit bakgrund
8cccf8e1	2	Dracaenan i ett ljust rum bredvid en kvinna som läser i en fåtölj
8cccf8e1	3	Måttritning över dracaenan med total höjd och krukans bredd och höjd
8cccf8e1	4	Dracaenan framför en bokhylla bredvid en fåtölj med katt i knäet
8cccf8e1	5	Dracaenan vid ett fönster bredvid en rottingfåtölj och en byrå
654d3653	1	Konstgjort olivträd med smal stam och silvergrön krona i svart kruka mot vit bakgrund
654d3653	2	Olivträdet i ett ljust rum bredvid en rottingfåtölj och en byrå med tavla
654d3653	3	Måttritning över olivträdet med total höjd och krukans bredd och höjd
654d3653	5	Olivträdet bredvid en svart byrå med bordslampa och en grå soffa
288fcc4d	1	Två konstgjorda eukalyptusklot utan kruka mot vit bakgrund
288fcc4d	2	Eukalyptusklot nedsatta i krukor på en uteplats med rottingfåtölj och vitt staket
288fcc4d	3	Måttritning över eukalyptusklotet med diameter och höjd
288fcc4d	4	Två eukalyptusklot i krukor på var sida om en hammock på en veranda
288fcc4d	5	Eukalyptusklot i krukor i ett vardagsrum med soffa och hängande lampa
0136a1b6	1	Konstgjord bambu med gula stammar och ljusgröna blad i svart kruka mot vit bakgrund
0136a1b6	2	Bambun i ett rum bredvid en svart byrå med bordslampa och en grå fåtölj
0136a1b6	3	Måttritning över bambun med total höjd och krukans bredd och höjd
0136a1b6	4	Närbild på de långa smala bambubladen med parallella nerver
0136a1b6	5	Närbild på stammarna och mosstäcket i den svarta krukan
2c76f251	1	Två konstgjorda trekulliga träd med klot i tre storlekar i svarta krukor mot vit bakgrund
2c76f251	2	Ett trekulligt träd på en gräsmatta framför en trätrappa och en veranda
2c76f251	3	Måttritning över det trekulliga trädet med klotens diameter, total höjd och krukmått
2c76f251	4	Två trekulliga träd i ett vardagsrum bredvid en rottingfåtölj och ett fönster
2c76f251	5	Ett trekulligt träd vid en blå ytterdörr i en tegelvägg
