07e3cb1d	Uppblåsbar tomte i släde med tre renar – 319 cm lång, LED och inbyggd fläkt
16fe3c28	Nattduksbord i vitt med två lådor – 48 × 39,5 × 51 cm, kullagrade skenor
494e0dab	Sittpuff i svart sammet med förvaring – Ø42 cm, guldfärgad stålram, bär 120 kg
4bd41e91	Stativ för kapsåg med utdragbara rullstöd – 94–195 cm långt, bär 150 kg
4f0fa784	Gnistskydd för öppen spis med tre paneler – 132,5 × 76,5 cm, svart metall
4fb02f99	Shoppingvagn som klättrar i trappor – vit låda på 51 liter, bär 80 kg
53386372	Gnistskydd för öppen spis med två paneler – 141 × 50 cm, svart metall
6200b3c9	Sängram 90 × 200 cm i vit metall – 28 cm fritt under, bär 136 kg
92afa6e3	Fyra stapelbara pallar med stoppad sits – grått tyg, svarta stålben, 45 cm höga
a1c98be2	Snurrbar pall i grå sammet med förvaring – höj- och sänkbar 49–65 cm, bär 120 kg
c40a2b10	Smal mediahylla i vitt med åtta fack – 360 cd-skivor, 58 × 24 × 126,3 cm
c6ff6fe8	Hantelset med ställ – sex sexkantiga hantlar på 1, 3 och 5 kg
cbbabd2c	Vinhylla med glashållare och låda – 12 flaskor och 9 glas, 148 cm hög
d5ed3e90	Bambuhylla med sex hyllplan – 60 × 26 × 161 cm, hyllplan i elva lägen
d60cd696	Julby i trä som ljusbåge – 20 LED, 45 × 10 × 35 cm, drivs med batterier
