07e3cb1d	Uppblåsbar tomte i släde med tre renar | Fyndplats	Uppblåsbar tomte i släde med tre renar, 319 × 59 × 132 cm, med LED-lampor och inbyggd fläkt. Vattentät polyester, IP44, för inne och ute.
16fe3c28	Nattduksbord i vitt med två lådor | Fyndplats	Vitt nattduksbord med två lådor på kullagrade skenor, 48 × 39,5 × 51 cm. Skivan bär 20 kg, och en list på baksidan fäster bordet i väggen.
494e0dab	Sittpuff i svart sammet med förvaring | Fyndplats	Rund sittpuff i svart sammet med guldfärgad stålram och 24 liters förvaring under dynan. Ø42 × 39 cm, bär 120 kg och kommer färdigmonterad.
4bd41e91	Stativ för kapsåg med rullstöd, bär 150 kg | Fyndplats	Hopfällbart stativ för kapsåg med utdragbara rullstöd, 94–195 cm långt. Monteringsarmar med 62,5 cm spännvidd, bär 150 kg. Kapsåg ingår inte.
4f0fa784	Gnistskydd för öppen spis, tre paneler | Fyndplats	Gnistskydd i svart pulverlackerat stål med tre paneler, 132,5 × 76,5 cm. Fälls ihop till 5 cm och behöver ingen montering.
4fb02f99	Shoppingvagn som klättrar i trappor, 51 liter | Fyndplats	Hopfällbar shoppingvagn i vitt med låda på 51 liter, hjulstjärnor för trappor och teleskophandtag. Bär 80 kg, och locket fungerar som bord eller pall.
53386372	Gnistskydd för öppen spis, två paneler | Fyndplats	Gnistskydd i svart pulverlackerad metall med två paneler, 141 × 50 cm. Passar spisöppningar på 76,2–94 cm och behöver ingen montering.
6200b3c9	Sängram 90 × 200 cm i vit metall | Fyndplats	Sängram i vit metall för madrass 90 × 200 cm, utan huvudgavel. 28 cm fritt under sängen för förvaring, sex ben och 11 ribbor, bär 136 kg.
92afa6e3	Fyra stapelbara pallar med stoppad sits | Fyndplats	Fyra runda pallar med stoppad sits i grått tyg och svarta stålben. 40 × 40 × 45 cm, bär 120 kg per pall och staplas när de inte används.
a1c98be2	Snurrbar pall i grå sammet med förvaring | Fyndplats	Snurrbar pall i grå sammet med knappad sits och fack under dynan. Höjden ställs in på 49–65 cm, foten har en halkfri gummiring, bär 120 kg.
c40a2b10	Smal mediahylla i vitt med åtta fack | Fyndplats	Smal mediahylla i vitt, 58 × 24 × 126,3 cm, med åtta fack för 360 cd-skivor eller 185 dvd-filmer. Sex flyttbara hyllplan och band mot tippning.
c6ff6fe8	Hantelset med ställ, 1, 3 och 5 kg | Fyndplats	Sex sexkantiga hantlar, två vardera på 1, 3 och 5 kg, med ett ställ som också fungerar som kettlebell. Plasthölje som skonar golvet.
cbbabd2c	Vinhylla med glashållare och låda | Fyndplats	Vinhylla i svart metall och rustikt brun spånskiva för 12 flaskor och 9 glas, med öppen hylla och låda. 40 × 30 × 148 cm, bär 31 kg.
d5ed3e90	Bambuhylla med sex hyllplan, 161 cm | Fyndplats	Smal hylla i lackad bambu, 60 × 26 × 161 cm, med sex hyllplan som ställs i 11 lägen. Bär 36 kg, och ett band mot tippning ingår.
d60cd696	Julby i trä som ljusbåge med 20 LED | Fyndplats	Julby i trä formad som en ljusbåge, 45 × 10 × 35 cm, med hus, kyrka och tomte i tre nivåer och 20 LED-lampor. Drivs med 3 AA-batterier.
