1355eec8	Handbagagekoffert 56 cm i mörkgrått – 40 liter, TSA-lås och fyra snurrhjul
1c908b3f	Pokerset med 400 marker i väska – två kortlekar, fem tärningar och spelmatta
1da6b037	Gnistskydd för öppen spis i svart metall – tre paneler, 122 × 75 cm, bågmönster
3ad8c7a4	Klättervägg för katt i fyra delar – sisalstolpe, hängbro, liggskål och trappa
6d0e2d27	Gnistskydd i guldfärg med dubbeldörrar – tre paneler, 122 × 75 cm
6f4baeef	Vinställ för 30 flaskor – sex plan, rustik skiva och svart metallram, 88,5 cm
7e3d0a23	Vedställ 0,33 m³ med överdrag och bärväska – svart metall, 120 cm, bär 150 kg
856bdf7e	Hantlar och skivstång i ett – 20 kg, åtta viktskivor och stjärnlås
868b82c8	Leksaksaffär i trä med kassa och skanner – 34 tillbehör, 92,5 cm hög, från 3 år
95a0993c	Fotpall i gräddvit manchester – 70 × 46 × 40 cm, ben i gummiträ, bär 120 kg
98da447a	Staffli i bokträ med låda – ställbar höjd upp till 190 cm, dukar upp till 92 cm
b62bb65c	Hantelställ med två hyllor – gul och svart stålram, bär 270 kg
e248e9db	Smalt badrumsskåp i bambu – 30 × 30 × 80 cm, öppet fack och lamelldörr
ed39cd4c	Toaletthylla i bambu med tre hyllplan – 68 × 20 × 165 cm, bär 15 kg
f2756389	Satsbord i tre storlekar – skivor i trämönster och svart stålram
