1355eec8	Handbagagekoffert 56 cm med TSA-lås | Fyndplats	Handbagagekoffert i mörkgrå ABS, 56 × 36 × 24 cm, som rymmer 40 liter. TSA-lås, fyra snurrhjul och teleskophandtag i aluminium.
1c908b3f	Pokerset med 400 marker i väska | Fyndplats	Pokerset med 400 marker i fem valörer, två kortlekar, fem tärningar, dealerknapp och spelmatta i väska. Räcker för upp till 10 spelare.
1da6b037	Gnistskydd i svart metall, tre paneler | Fyndplats	Gnistskydd i svart metall med tre paneler och bågmönster, 122 × 75 cm. Fälls ihop till 70 cm och kräver ingen montering.
3ad8c7a4	Klättervägg för katt i fyra delar | Fyndplats	Klättervägg för katt i fyra delar: sisalstolpe på 96 cm med liggkorg, hängbro, liggskål och trappa. Plysch och sisal, för katter under 5 kg.
6d0e2d27	Gnistskydd i guldfärg med dubbeldörrar | Fyndplats	Gnistskydd i guldfärgad metall med tre paneler och dubbeldörrar för att lägga in ved. 122 × 10 × 75 cm, för öppningar på 76,2–94,0 cm.
6f4baeef	Vinställ för 30 flaskor i metall | Fyndplats	Vinställ för 30 flaskor i sex plan, 59 × 30 × 88,5 cm. Rustikt brun skiva, svart metallram, ställbara fötter och remmar mot tippning.
7e3d0a23	Vedställ med överdrag och bärväska | Fyndplats	Vedställ i svart metall för 0,33 m³ ved, 120 × 36 × 99 cm, med vattentätt överdrag och bärväska i canvas. Bär 150 kg, 19 cm över marken.
856bdf7e	Hantlar och skivstång i ett, 20 kg | Fyndplats	Hantlar som blir en skivstång: 20 kg med åtta viktskivor i järn, räfflat grepp och stjärnlås. Hantlarna är 35 cm och skivstången 95 cm.
868b82c8	Leksaksaffär i trä med kassa | Fyndplats	Leksaksaffär i trä med kassa, skanner, krittavla och 34 tillbehör, bland annat mat i trä som går att dela. 52 × 30 × 92,5 cm, från 3 år.
95a0993c	Fotpall i gräddvit manchester | Fyndplats	Fotpall i gräddvit manchester med ben i gummiträ, 70 × 46 × 40 cm. Stoppad sits på 16 cm som bär 120 kg, som fotstöd eller extra sittplats.
98da447a	Staffli i bokträ med låda | Fyndplats	Staffli i bokträ med låda och hylla, upp till 190 cm högt, för dukar upp till 92 cm. Vinkeln går att justera, och staffliet fälls ihop.
b62bb65c	Hantelställ med två hyllor | Fyndplats	Hantelställ med två hyllor på 80 × 23 cm och gul och svart stålram. Bär 135 kg per hylla och 270 kg totalt, 92,5 × 50,5 × 80,5 cm.
e248e9db	Smalt badrumsskåp i bambu | Fyndplats	Smalt badrumsskåp i bambu, 30 × 30 × 80 cm, med öppet fack och lamelldörr. Hyllan går att ställa i tre lägen, och skåpet bär 12 kg.
ed39cd4c	Toaletthylla i bambu med tre hyllplan | Fyndplats	Toaletthylla i bambu med tre öppna hyllplan, 68 × 20 × 165 cm. Fritt mått under hyllplanen 64 × 92 cm, bär 15 kg och fästs mot tippning.
f2756389	Satsbord i tre storlekar med stålram | Fyndplats	Tre satsbord med skivor i trämönster och svart stålram, 45, 40 och 34 cm breda. Varje bord bär 60 kg och har ställbara fötter.
