c0c6f5cf	Eldskydd med fiskbensmönster, 135 cm | Fyndplats	Eldskydd och gnistskydd för öppen spis i tre fällbara delar av svart pulverlackerat stål med fiskbensmönster. 135 × 85 cm, fälls ihop till 75 cm.
9dd510a8	Krypmatta 200 × 150 cm med djurmotiv | Fyndplats	Vikbar krypmatta och lekmatta i XPE-skum, 1,5 cm tjock och 3 m² stor. Tryck på båda sidor, halkfri yta som torkas av och en väska att förvara den i.
34e4947c	Pall till sminkbord i ljusgrå sammet | Fyndplats	Rund pall på hjul i ljusgrå sammet med knappstoppad sits, Ø35 cm och 8 cm tjock. Gaslyft för sitthöjd 49–61 cm, kromad fot och fem hjul. Bär 100 kg.
14fb0f98	Kantskydd till studsmatta Ø305 cm, grönt | Fyndplats	Grönt kantskydd som täcker fjädrarna på en rund studsmatta med Ø305 cm, oavsett märke. 15 mm stoppning i EPE-skum, UV-tåligt överdrag och öglor mot ramen.
3fe90624	Bred fåtölj i krämvitt med 83 cm sits | Fyndplats	Bred fåtölj i krämvitt sammetsliknande tyg med 83 cm bred sits, pocketfjädrar och två kuddar. Ben i gummiträ, 103 × 80 × 88 cm, bär 120 kg.
46d8342f	Elektrisk reclinerfåtölj i vitt med USB | Fyndplats	Elektrisk reclinerfåtölj i vitt tyg: ryggen fälls till 150° och fotstödet följer med. Två minneslägen på fjärrkontrollen, USB-uttag och sidofickor.
e4e8c76b	Barpallar 2-pack i ekoptik, 59–80 cm | Fyndplats	Två snurrbara barpallar med sits i ekoptik och svart stålfot. Gaslyft för sitthöjd 59–80 cm, fotstöd och halkskyddad ring. Varje pall bär 120 kg.
7f304255	Matbord för 8 personer, utdragbart 180 cm | Fyndplats	Utdragbart matbord i träton med svarta stålben: 140 cm för sex personer och 180 cm för åtta. Iläggsskivan förvaras under skivan. 75 cm högt, bär 50 kg.
13a52237	Matbord runt Ø110 cm med pelarfot | Fyndplats	Runt matbord för sex personer med skiva på Ø110 cm i brun träton och pelarfot i svart stål. 78 cm högt och fot på Ø64,5 cm. Skiva i E1-klassad MDF.
477bcd1f	Skänk vit 117 cm med två lådor | Fyndplats	Vit skänk på 117 cm med två lådor och tre luckor som öppnas med ett tryck. Hyllplan, vältskydd och plats för porslin och böcker. 74 cm hög.
e3804952	Airfryer-ugn 12 liter i retrostil | Fyndplats	Airfryer och miniugn i ett, 12 liter och 1200 W: fritera med varmluft, baka, grilla och steka. Vred i retrostil, timer på 60 minuter och glasdörr med lampa.
81a7d7e4	Elmotorcykel för småbarn, röd, 6 V | Fyndplats	Röd elmotorcykel för barn 18–36 månader: 2,4 km/h med mjukstart, stödhjul som går att ta av, lysande strålkastare och fem låtar. Bär 30 kg.
b92a1717	Halloweendekoration utomhus: clown 165 cm | Fyndplats	Stående halloweenclown på 165 cm i rött och vitt randigt. Reagerar på ljud, skakar i takt med kuslig musik och tänder ljuseffekter. Drivs med tre AA-batterier.
d99fb2f8	Halloweendekoration: clown 183 cm som rör sig | Fyndplats	Halloweenclown på 183 cm i grått med orange hår. Aktiveras av beröring eller höga ljud: vrider huvudet, vinkar, lyser rött i ögonen och skrattar.
cbd1c1cb	Cykelförråd i metall 143 × 270 cm | Fyndplats	Förråd i galvaniserat stål, 143 × 270 cm med golvyta 134 × 262 cm, för cyklar, gräsklippare och trädgårdsverktyg. Låsbar dubbeldörr, pulpettak och fundament.
