c0c6f5cf	1	Svart eldskydd i tre delar med fiskbensmönster, på vit bakgrund
c0c6f5cf	2	Eldskyddet framför en öppen spis med brasa i ett vardagsrum
c0c6f5cf	3	Måttbild: skyddet är 135 cm brett och 85 cm högt utfällt och 75 cm brett hopfällt
c0c6f5cf	4	Närbild på metallnätet och ramarnas fötter
c0c6f5cf	5	Närbild på fiskbensmönstret och gångjärnet mellan två delar
9dd510a8	1	Krypmatta med björnar, rävar och rådjur mellan träd, sedd ovanifrån
9dd510a8	3	Måttbild: mattan är 200 × 150 cm, utlagd på ett trägolv
9dd510a8	5	Närbild på ytans struktur och en vikning, med en elefant under ett paraply i trycket
34e4947c	1	Rund pall på hjul med knappstoppad sits i ljusgrå sammet och kromad fot, på vit bakgrund
34e4947c	2	Pallen vid ett vitt sminkbord med uppfällbar spegel i ett sovrum
34e4947c	3	Måttbild: sitsen är Ø35 cm och sitthöjden 49–61 cm
34e4947c	4	Närbild på den kromade foten och två av hjulen
34e4947c	5	Närbild på sammeten och knappen i mitten av sitsen
14fb0f98	1	Grönt kantskydd till en rund studsmatta, sett snett ovanifrån
14fb0f98	4	Närbild på kanten av skyddet och överdragets rutmönstrade yta
14fb0f98	5	Närbild på en söm i det gröna överdraget
3fe90624	1	Bred fåtölj i krämvitt tyg med två kuddar och ben i ljust trä, på vit bakgrund
3fe90624	2	Kvinna läser en bok i fåtöljen med benen uppdragna i ett ljust vardagsrum
3fe90624	3	Måttbild: fåtöljen är 103 × 80 × 88 cm och sitsen 83 × 55 cm
3fe90624	5	Kvinna sitter i fåtöljen bredvid en bokhylla och ett litet sidobord
46d8342f	1	Elektrisk reclinerfåtölj i vitt tyg med utfällt fotstöd, på vit bakgrund
46d8342f	2	Kvinna med hörlurar vilar i den tillbakafällda fåtöljen med en tidning i knät
46d8342f	3	Måttbild: fåtöljen är 96 × 90 × 105 cm och tillbakafälld 157 cm djup och 78 cm hög
46d8342f	5	Fåtöljen i upprätt läge i ett vardagsrum med bokhylla och sidobord
e4e8c76b	1	Två barpallar med sits i ekoptik och svart fot med fotstöd, på vit bakgrund
e4e8c76b	2	Kvinna sitter på en av barpallarna vid en köksö medan en man står vid bänken
e4e8c76b	3	Måttbild: sitthöjd 59–80 cm, sits 40 × 40 cm och fotstöd på 26–47 cm
7f304255	1	Utdragbart matbord med skiva i träton och ben i svart stål, på vit bakgrund
7f304255	2	Det utdragna matbordet dukat för åtta med stolar i trä och grått tyg i ett kök
7f304255	3	Måttbild: 140–180 cm långt, 80 cm djupt och 75 cm högt, med en iläggsskiva på 40 cm
7f304255	4	Matbordet dukat med stolar i ljust trä framför en skänk
7f304255	5	Sex vänner äter middag vid det utdragna bordet
13a52237	1	Runt matbord med skiva i brun träton och pelarfot i svart stål, på vit bakgrund
13a52237	2	Matbordet dukat med stolar i trä och flätade sitsar
13a52237	3	Måttbild: skivan är 110 cm, bordet 78 cm högt och foten 64,5 cm
13a52237	4	Ett par äter frukost vid det runda bordet i ett vardagsrum
13a52237	5	Flera runda bord dukade med bakverk och kaffe i ett café
477bcd1f	1	Vit skänk med två stora luckor, två lådor och en liten lucka, på vit bakgrund
477bcd1f	3	Måttbild: skänken är 117 cm bred, 36 cm djup och 74 cm hög
477bcd1f	4	Närbild på ett gångjärn innanför en av luckorna
e3804952	1	Airfryer-ugn i krämvitt med tre vred och handtag i guld, på vit bakgrund
e3804952	2	Airfryer-ugnen på en köksbänk med rostat bröd, kyckling och grönsaker inuti
e3804952	3	Måttbild: ugnen är 34,2 × 32 × 28,2 cm, med frityrkorg och bakplåt bredvid
e3804952	4	Kvinna tar ut pommes frites ur ugnen medan en man håller en tallrik
e3804952	5	Kycklingvingar i frityrkorgen dras ut ur ugnen med grytlappar
81a7d7e4	1	Röd och svart elmotorcykel för barn med strålkastare och stödhjul, på vit bakgrund
81a7d7e4	2	Liten pojke kör elmotorcykeln på en uppfart framför en trädgård
81a7d7e4	5	Elmotorcykeln sedd från fyra håll mot en blå och rosa bakgrund
b92a1717	1	Stående halloweenclown i rött och rödvitrandigt med vit krage, på vit bakgrund
b92a1717	2	Clownen framför ett spökhus med lysande pumpor och spöken i trädgården
b92a1717	3	Måttbild: clownen är 165 cm hög och foten 30 cm
b92a1717	4	Clownen med utsträckta armar framför ett hus en halloweenkväll
b92a1717	5	Närbild på clownens grinande ansikte, röda hår och vita krage
d99fb2f8	1	Stående halloweenclown i grå dräkt med orange hår och spetsig hatt, på vit bakgrund
d99fb2f8	2	Clownen framför ett spöklikt hus en fullmånenatt med en spindel i träden
d99fb2f8	3	Måttbild: clownen är 183 cm hög
d99fb2f8	4	Närbild på den grå dräkten med orange band och tofsar
d99fb2f8	5	Närbild på en orange tofs på dräkten
cbd1c1cb	1	Mörkgrått förråd i metall med pulpettak och låsbar dubbeldörr, på vit bakgrund
cbd1c1cb	2	Förrådet med öppna dörrar och hyllor med verktyg i en trädgård
cbd1c1cb	4	Förrådet längs en husvägg med däck och verktyg innanför de öppna dörrarna
cbd1c1cb	5	Genomskärning av förrådet med däck, stege, slangvinda och hyllor inuti
