5a825b3f	Medicinskåp i rostfritt stål med glasdörr – låsbart, tre fack, 20 × 12 × 58 cm
923236e5	Väggdekor i metall med monsterablad – guldfärgad, 83 × 39 cm
b0766f63	Julgran 92 cm med 50 varmvita LED – snöade grenar, kottar och batteridrift
c61ced0e	Hylla i bambu med tre plan – 62 × 33 × 80 cm, för badrum och kök
e01513c6	Sidobord på hjul med C-form – höjd 68–78 cm, lönnlook och vit stomme
5bd95c2c	Väggspegel 50 × 70 cm med svart ram – hängs stående eller liggande
60f84a27	Balansstenar för barn, sex stycken – tre storlekar, halkskydd, stapelbara
a794b9e7	Smal julgran 180 cm med snö – Ø60 cm, 492 grenspetsar och fällbar fot
75a38b7b	Fiberoptisk julgran 120 cm med stjärna – ljus i flera färger, Ø60 cm
c4af8541	Julgirlang 1,8 m med 50 varmvita LED – kottar, röda bär och snöade toppar
