bf2447a6	1	Grå uppresningsfåtölj i frotté tippad framåt på lyftramen
bf2447a6	2	Person som reser sig ur fåtöljen med käppen inom räckhåll
bf2447a6	3	Måttritning över fåtöljen upprätt, nedfälld och i lyft läge
bf2447a6	4	Person som vilar tillbakalutad i fåtöljen framför en tv
bf2447a6	5	Fåtöljen i lyft läge i ett ljust vardagsrum
501a52e1	1	Mörkgrå reclinerfåtölj i sammetslook med fotstödet infällt
501a52e1	2	Person som sitter med laptop i fåtöljen
a3a8d261	1	Ljusgrå uppresningsfåtölj i linnelook tippad framåt
a3a8d261	2	Person som reser sig ur fåtöljen med hjälp av lyften
a3a8d261	3	Måttritning över fåtöljen upprätt, nedfälld och i lyft läge
485cf3e8	1	Svart uppresningsfåtölj i konstläder med mugghållare i armstöden
485cf3e8	2	Person som reser sig ur fåtöljen med käppen inom räckhåll
485cf3e8	3	Måttritning över fåtöljen upprätt, nedfälld och i lyft läge
485cf3e8	4	Fåtöljen upprätt i ett rum med fönster bakom
485cf3e8	5	Person som läser i fåtöljen med sidofickan synlig
4635adcb	1	Brun uppresningsfåtölj i manchester tippad framåt på lyftramen
4635adcb	2	Fåtöljen upprätt i ett rum med gardiner och sidobord
4635adcb	3	Måttritning över fåtöljen upprätt och nedfälld med sitsmått
4635adcb	4	Närbild på ryggens kanalsydda stoppning i brun manchester
4635adcb	5	Närbild på sidofickan med fjärrkontrollerna i
d3ee8cea	1	Grå uppresningsfåtölj med öronlappsrygg tippad framåt
d3ee8cea	2	Person som reser sig ur fåtöljen med käppen inom räckhåll
d3ee8cea	4	Fåtöljen upprätt i ett rum med grön vägg och sidobord
d3ee8cea	5	Person som läser i fåtöljen framför en bokhylla
fcac3d22	1	Ljusgrå uppresningsfåtölj i chenille tippad framåt
fcac3d22	2	Person som sitter i fåtöljen med fjärrkontrollen i handen
fcac3d22	3	Måttritning över fåtöljen upprätt, nedfälld och i lyft läge
8151ce59	1	Ljusgrå uppresningsfåtölj i manchester tippad framåt
8151ce59	2	Fåtöljen upprätt vid en bokhylla med fjärrkontrollen i sidofickan
8151ce59	3	Måttritning över fåtöljen upprätt och nedfälld med sitsmått
8151ce59	4	Närbild på armstödets räfflade ljusgrå manchester
8151ce59	5	Närbild där en hand trycker ner i sitsens stoppning
