25405611	1	Gul gungstol i manchester med bokmedar, mot vit bakgrund
25405611	2	Gungstolen i ett vardagsrum med en person som läser
25405611	4	Närbild på den gula manchesterns lodräta kanaler på sitsen
25405611	5	Gungstolens rygg och armstöd sedda snett bakifrån vid ett bord
25405611	3	Måttskiss: 98 × 71 cm golvyta, 101 cm höjd och 120 kg maxlast
3b5a67d9	1	Ljusgrå gungstol i manchester med bokmedar, mot vit bakgrund
3b5a67d9	2	Gungstolen i ett vardagsrum med en person som läser
3b5a67d9	4	Närbild på den ljusgrå manchesterns lodräta kanaler på ryggen
3b5a67d9	5	Sitsen och det svängda armstödet sedda snett uppifrån
3b5a67d9	3	Måttskiss: 98 × 71 cm golvyta, 101 cm höjd, rygg 73 × 66 cm
3dbd4f08	1	Beige gungstol i manchester med bokmedar, mot vit bakgrund
3dbd4f08	2	Gungstolen i ett ljust rum med en person som läser
3dbd4f08	4	Närbild på den beiga manchesterns lodräta kanaler på ryggen
3dbd4f08	5	Ryggens böjda överkant och armstödet sedda snett framifrån
3dbd4f08	3	Måttskiss: 98 × 71 cm golvyta, 101 cm höjd, rygg 73 × 66 cm
48432e48	1	Mörkgrå gungstol i sammetslook med rutstickad rygg, mot vit bakgrund
48432e48	2	Gungstolen i ett vardagsrum bredvid ett litet bord och en krukväxt
48432e48	4	Närbild på den rutstickade ryggen i mörkgrå sammetslook
48432e48	5	Ryggens raka överkant och det låga armstödet sedda snett bakifrån
48432e48	3	Måttskiss: 98 × 71 cm golvyta, 101 cm höjd och 47 cm sitthöjd
bde44d3c	1	Grå gungstol i teddytyg med svarta metallmedar, mot vit bakgrund
bde44d3c	2	Gungstolen i ett vardagsrum med en person som läser
bde44d3c	4	Person som sitter i stolen, med sidofickan synlig på stolens sida
bde44d3c	5	Närbild på det grå teddytyget som trycks ned med ett finger
bde44d3c	3	Måttskiss: 91 × 71 cm golvyta, 97 cm höjd och 41 × 49 cm sittyta
4f98b924	1	Gräddvit gungstol i teddytyg med knappad rygg och gummiträmedar, mot vit bakgrund
4f98b924	2	Gungstolen i ett ljust rum med en person som sitter tillbakalutad
4f98b924	4	Närbild på den lösa ryggkudden i gräddvitt teddytyg
4f98b924	5	Närbild på ryggens knappar och teddytygets korta lugg
4f98b924	3	Måttskiss: 92 × 69 cm golvyta, 100 cm höjd och 120 kg maxlast
dd4e1e06	1	Ljusgrå gungstol i teddytyg med rutstickad rygg, mot vit bakgrund
dd4e1e06	2	Gungstolen i ett vardagsrum med gardiner och torkade blommor
dd4e1e06	3	Person som sitter i gungstolen och läser
dd4e1e06	4	Person som sitter i gungstolen med en kopp i handen
dd4e1e06	5	Gungstolen sedd från sidan bredvid ett litet runt bord
b4441140	1	Gräddvit gungstol i teddytyg med rutstickad rygg, mot vit bakgrund
b4441140	2	Gungstolen i ett ljust rum med en person som håller en kopp
b4441140	4	Gungstolen bredvid en hylla i ett vardagsrum
b4441140	5	Gungstolen sedd snett från sidan med medarna i bild
b4441140	3	Måttskiss: 94 × 70 cm golvyta, 100 cm höjd och 120 kg maxlast
