115d3831	Barn & Familj + Leksaker & Spel
5eb079d2	Hem & Inredning + Förvaring & Organisering
0dff6d43	Sport & Fritid
12c11f43	Hem & Inredning
4c8d9de4	Hem & Inredning + Dekoration & Prydnad
63a725ab	Hem & Inredning + Belysning
7720d168	Barn & Familj + Leksaker & Spel
8382289b	Hem & Inredning + Trädgård & Utemöbler + Växthus & Odling
875ca38b	Kök & Husgeråd + Servering & Glas
96451d83	Barn & Familj + Baby & Småbarn + Leksaker & Spel
b69e5b38	Hem & Inredning + Trädgård & Utemöbler + Växthus & Odling
cc7ab001	Husdjur + Lek & Tillbehör för husdjur
ce59dcf5	Hem & Inredning + Förvaring & Organisering + Badrum & Hemtextil
f0817bea	Hem & Inredning + Dekoration & Prydnad
e0d0d880	Kök & Husgeråd
