2cfd222e	Konstgjord växt 95 cm med 33 blad – kruka med cementbotten, inne och ute
3e2c7389	Skobänk i bambu med två hyllplan – 70 cm bred, sittyta som bär 130 kg
5c5aedca	Vit julgran 150 cm med pynt – kulor, klockor, trummor, klappar och kottar
7f21945e	Förvaringskorgar med lock, tre storlekar – grå flätad plast, 18, 12 och 7 liter
985ff6d3	Brödrost för två skivor med sju rostlägen – värmegaller och upptining, svart
988ac121	Brasskärm i tre delar – svart metall med rutmönster, 100 × 51 cm, fällbar
b138effc	Trimningsarm för hund med bordsklämma – höjdjusterbar, för hundar upp till 20 kg
cfb722e4	Smal rullvagn med fem plan – 47 × 13 × 96,5 cm, nätkorgar och skiva i trälook
dcf149d1	Pall för barn med tre steg och handtag – ställs om till två steg, 2–5 år
fd940665	Sidobord med skåp i industristil – trälook och svart stål, 40 × 30 × 76 cm
