2cfd222e	Konstgjord växt 95 cm med 33 blad | Fyndplats	Konstgjord växt på 95 cm med 33 gröna blad i en kruka med cementbotten och mossa. För inomhus eller utomhus. Behöver aldrig vattnas.
3e2c7389	Skobänk i bambu, 70 cm, två hyllplan | Fyndplats	Skobänk i naturfärgad bambu med två hyllplan för sex par skor och en sittyta som bär 130 kg. 70 × 28 × 45 cm, för skor upp till storlek 46.
5c5aedca	Vit julgran 150 cm med pynt | Fyndplats	Vit konstgjord julgran, 150 cm hög och Ø85 cm, med metallfot och pynt: 18 kulor, 6 klockor, 6 trummor, 6 klappar och 12 kottar. För inomhusbruk.
7f21945e	Tre förvaringskorgar med lock i grått | Fyndplats	Tre förvaringskorgar i grå flätad plast med lock och spänne: 18, 12 och 7 liter. Bär 5 kg vardera och kräver ingen montering.
985ff6d3	Brödrost för två skivor, sju rostlägen | Fyndplats	Brödrost för två skivor med sju rostlägen, upptining, uppvärmning och avbryt. Värmegaller för croissanter och utdragbar smulbricka. 780–930 W.
988ac121	Brasskärm i tre delar, svart metall | Fyndplats	Brasskärm i tre delar av svart pulverlackerad metall med rutmönster. 100 × 51 cm uppställd, fälls ihop till 58 × 2 × 51 cm. Ingen montering.
b138effc	Trimningsarm för hund med bordsklämma | Fyndplats	Höjdjusterbar trimningsarm i rostfritt stål för trimbord upp till 2,7 cm tjocka. Ögla och två magslingor. För hundar upp till 20 kg.
cfb722e4	Smal rullvagn med fem plan och fyra korgar | Fyndplats	Smal rullvagn på 47 × 13 × 96,5 cm med fyra nätkorgar och en skiva i trälook. Hjul som svänger 360° och broms på två hjul.
dcf149d1	Pall för barn med tre steg och handtag | Fyndplats	Pall för barn 2–5 år med tre steg som kan ställas om till två, handtag och halkfria steg. Bär 30 kg. För kök, badrum eller bredvid sängen.
fd940665	Sidobord med skåp i industristil | Fyndplats	Sidobord med skåp i trälook på svart stålstomme, 40 × 30 × 76 cm. Skåpet är 37 × 28,5 × 27 cm invändigt. Bär 25 kg, varav 10 kg i skåpet.
