173bc5bd	Smal julgran 195 cm med kottar | Fyndplats	Smal konstgjord julgran på 195 cm, 54 cm i diameter, med 556 grenspetsar och 25 kottar. Delad i sektioner och flamskyddad. Pynt ingår inte.
300d3415	Julby i trä med 10 LED | Fyndplats	Snötäckt julby i plywood med kyrka, hus och granar som lyser med 10 varmvita LED-lampor. Drivs med 2 AA-batterier, 45 × 10 × 25 cm.
2cb5b77e	LED-björk 180 cm med 96 LED | Fyndplats	Konstgjord björk på 180 cm med 96 LED-lampor på 12 böjbara grenar och en stam som efterliknar björkbark. För inomhus och ute under tak.
badc577d	Nattduksbord med dold låda, svart | Fyndplats	Svart nattduksbord med dold låda utan synligt handtag och ett öppet fack med mellanvägg. Melaminbelagd spånskiva, 40 × 30 × 46 cm.
db4808e6	Smart hula hoop med viktkula | Fyndplats	Smart hula hoop med viktkula på 400 g och digital räknare för varv, tid och kalorier. 16 justerbara delar för midjor på 76–113 cm.
edac1214	Konstgjord bambu 90 cm med kruka | Fyndplats	Konstgjord bambu på 90 cm med fem stammar och 504 blad, i en kruka med cementbotten och konstmossa. Behöver varken vatten eller ljus.
06675244	Julgran 100 cm med snö och kottar | Fyndplats	Konstgjord julgran på 100 cm med snöade spetsar, 12 kottar och guldfärgad kruka. 60 cm i diameter, flamskyddad plast, för inomhusbruk.
119c6052	Medicinskåp med kodlås för väggen | Fyndplats	Medicinskåp i kallvalsat rostfritt stål med kodlås, halvhylla och handtag. 30 × 14 × 30 cm, bär 5 kg. Skruvar och pluggar ingår.
2f1246a1	Hängande halloweenmumie 142 cm | Fyndplats	Hängande halloweenmumie på 142 cm med röda ögon och varmvitt ljus som ylar och skrattar. Startar av beröring eller ljud, 3 AA-batterier.
5f8aed80	Förvaringsskåp med två tyglådor | Fyndplats	Förvaringsskåp i industristil med stålram, två hyllplan och två tyglådor som går att fälla ihop. Rustikt brunt, 45 × 40 × 70,5 cm.
80558327	Duschpall i bambu med hylla | Fyndplats	Pall i bambu för badrummet med ribbad sits och ett hyllplan för tvål och handdukar. Bär 100 kg, 47,5 × 26 × 44,5 cm.
b99bb9cc	Bokhylla på hjul med tre plan | Fyndplats	Smal bokhylla i vit metall med tre plan på fyra svängbara hjul, två låsbara. Bär 15 kg totalt, 69 × 26 × 108 cm. Kan användas som rullvagn.
be52938b	Lekmatta 196 × 176 cm, vikbar | Fyndplats	Dubbelsidig lekmatta på 196 × 176 cm i 1,5 cm tjockt XPE-skum med vattentät yta och halkfri struktur. Går att vika ihop.
30fe3828	Sidobord med laddstation | Fyndplats	Smalt sidobord med laddstation med eluttag, USB och USB-C, två tyglådor och ett öppet fack. Svart stålram, 20 × 40 × 63 cm.
33cf9b15	Snöskyffel 45 cm med extra handtag | Fyndplats	Snöskyffel med 45 cm bred skopa med metallkant, extra handtag och dubbla D-grepp. Lätt skaft av aluminium, för lätt snö.
