e392b9d6	1	Leksaksbutik i rosa och beige med kassadisk, hörnhyllor och varuautomat
e392b9d6	2	Två barn leker i leksaksbutiken, ett vid kassadisken och ett vid varuautomaten
e392b9d6	3	Måttbild som visar leksaksbutikens mått 90,7 × 60 × 73,8 cm och diskhöjden 41,7 cm
e392b9d6	4	Leksaksbutiken uppställd i ett barnrum med tavlor, mjukisdjur och en krukväxt
e392b9d6	5	Närbild på vågen i trä och scannern på kassadiskens arbetsyta
bd8af49c	1	Grå hamsterbur i trä med tre plan, plexiglasfront och gallerlock
bd8af49c	2	Hamsterburen placerad i ett vardagsrum bredvid en soffa och en krukväxt
bd8af49c	3	Måttbild som visar hamsterburens mått 115 × 60 × 55 cm och framluckans 75 × 19 cm
bd8af49c	4	Närbild uppifrån på det övre planet med trähus och ramp
bd8af49c	5	Hamsterburen med gallerlocket uppfällt och framluckan nedfälld
1f3077a4	1	Trimbord för hund med blå gummiskiva, galge med två lyftremmar och trådkorg
1f3077a4	2	Trimbordet uppställt mot en vägg med galgen monterad och korgen under skivan
1f3077a4	3	Måttbild som visar trimbordets skiva 107 × 60 cm, arbetshöjden 76 cm och korgen 65 × 32 cm
1f3077a4	5	Närbild på vredet som låser galgens stång mot bordskanten
583622e8	1	Svart träningsbänk med uppfällt ryggstöd, armbågsstöd och vadfäste
583622e8	2	En man sitter på träningsbänken och gör bicepscurl mot armbågsstödet
583622e8	3	Måttbild som visar träningsbänkens mått 180 × 68,5 × 93,5 cm och armbågsstödet 30 × 16 cm
583622e8	5	En man gör situps på träningsbänken med fötterna låsta under vadfästet
a23ea344	1	Orange och svart lövblås med blåsrör och två batterier monterade
a23ea344	2	En man blåser ihop löv på en uppfart med lövblåsen och axelremmen på
a23ea344	3	Måttbild som visar lövblåsens mått 102 × 22 × 16 cm samt röret och det platta munstycket
a23ea344	5	Lövblåsen används för att blåsa ihop sågspån på ett verkstadsgolv
53550f18	1	Två trädgårdsstolar i svart stål med sits och rygg i eukalyptus
53550f18	2	Trädgårdsstolarna vid ett bord på en stenlagd uteplats i solsken
53550f18	3	Måttbild som visar trädgårdsstolens mått 61 × 47 × 81 cm och sitthöjden 44 cm
53550f18	5	Trädgårdsstolarna uppställda på en uteplats med ett litet bord emellan
651939aa	1	Förvaringslåda i granträ med spaljé på ryggen och fyra hyllor
651939aa	2	Förvaringslådan på ett trädäck med krukväxter på hyllorna och luckan nedfälld
651939aa	3	Måttbild som visar förvaringslådans mått 80 × 45 × 160 cm och innermåtten 74 × 37 × 43 cm
651939aa	4	Närbild på det urfrästa greppet i lockets framkant
651939aa	5	Närbild på bandet som håller den nedfällda luckan vågrät
66d781f8	1	Svart bistroset i gjuten aluminium med runt bord och två stolar
66d781f8	2	Bistrosetet dukat med tekanna och koppar på en uteplats framför ett plank
66d781f8	3	Måttbild som visar bordets mått 60 × 65 cm och stolens 40 × 45 × 86 cm
66d781f8	4	Närbild på ett svängt ben i gjuten aluminium
66d781f8	5	Närbild uppifrån på bordsskivans genombrutna bladmönster
