eee66352	eee66352-ea1d-420c-990d-5ddecfb0b0dd	939 kr dipsställning i två delar, 80–105 cm
9960e638	9960e638-793b-4858-8bdc-c61c1fbda9fc	949 kr gungbräda och balansbom i trä för barn
1ee16fbb	1ee16fbb-bc46-4704-b94f-a0343b3fe812	969 kr elelement 1500 W med wifi, vägg eller golv
5bc44269	5bc44269-54b3-40ba-b3eb-54aec8beaa38	999 kr mc-lyft med saxlyft, bär 500 kg
ae9ac784	ae9ac784-b034-4fbf-9165-e4a1857badcb	999 kr aktivitetsställning med sittpinnar för höns
cf17d23c	cf17d23c-8f26-461b-9236-ac7aa729a99a	999 kr kubhylla med åtta fack och fyra tyglådor
e1d7ecf4	e1d7ecf4-c9c7-4d3f-99b3-e8e473d5af46	999 kr kattlådemöbel i vitt med förvaring
ce3aa654	ce3aa654-05a5-4475-a729-b18fe7c2f860	1049 kr stor resväska 77 cm, 103 liter
8e52b20b	8e52b20b-0a2d-4a28-bb6d-8cfb35013fe7	1059 kr dimbar golvlampa med halvmåneformat ljus
aafbc5f2	aafbc5f2-f0ab-44c1-8c91-491b2d7471a8	1059 kr öppen garderob på hjul med tre fack
049f5441	049f5441-17ae-40df-b7f7-b5101efee670	1099 kr metalldetektor med fem lägen och tillbehör
c28af8df	c28af8df-0927-4f8a-bf3d-8854caa86dcc	1129 kr laddkabel typ 2, 11 kW, 5 m
9ee7785f	9ee7785f-f579-44c9-93d6-d6545a7e2137	1179 kr ergonomisk ståpall som vickar
6bcbaf32	6bcbaf32-2740-4eeb-94c0-0b3981e4fb72	1199 kr hushållsassistent 1300 W med 4,5 liters skål
6c9f3c8c	6c9f3c8c-d8b9-437c-bb3c-999ea7ed5b03	1199 kr ritbord med lutbar skiva, 90 × 60 cm
