eee66352	Dipsställning i två delar, 80–105 cm | Fyndplats	Dipsställning i två fristående delar av svart stål. Höjd 80–105 cm, grepp på 62 cm och bär 120 kg. Gummifötter och grepp som tar upp svett.
9960e638	Gungbräda för barn som blir balansbom, trä | Fyndplats	Gungbräda i trä för barn från 2 år som byggs om till en balansbom. Brädan är 133 cm lång med färgade ribbor, och varje sits bär 25 kg.
1ee16fbb	Elelement 1500 W med wifi, vägg eller golv | Fyndplats	Elelement på 1500 W med wifi, app och fjärrkontroll. Termostat 10–35 °C, veckoschema, frostskydd och IP24. Väggfästen och fötter ingår.
5bc44269	MC-lyft i stål, bär 500 kg, 13,5–39 cm | Fyndplats	MC-lyft med saxarmar i stål som bär 500 kg och lyfter 13,5–39 cm. Plattform med gummimatta, fyra hjul och ett vevhandtag som går att ta loss.
ae9ac784	Sittpinnar för höns – aktivitetsställning i trä | Fyndplats	Aktivitetsställning i granträ för två till tre höns, 82 × 60 × 55 cm. Två ramper, en plattform på 38 cm, sittpinnar och träpinnar som hänger i kedjor.
cf17d23c	Hylla med lådor – kubhylla med åtta fack, vit | Fyndplats	Kubhylla i vitt med åtta fack och fyra grå tyglådor. Står liggande eller stående, 105,9 × 30 × 53,7 cm, och bär 80 kg. Väggbeslag ingår.
e1d7ecf4	Kattlådemöbel i vitt, 90 cm, med lucka | Fyndplats	Kattlådemöbel i vit MDF, 90 × 48 × 43,5 cm, med eget utrymme för kattlådan bakom en lucka med magnetlås. Förvaringsfack och en skiva som bär 25 kg.
ce3aa654	Stor resväska 77 cm, hårt skal, 103 liter | Fyndplats	Stor resväska på 77 cm med hårt skal av ABS i mörkgrått. 103 liter, expanderbar, TSA-lås, fyra snurrhjul och teleskophandtag av aluminium.
8e52b20b	Dimbar golvlampa, halvmåne, 136–186 cm | Fyndplats	Dimbar golvlampa med halvmåneformat ljus för fransar, smink och läsning. 4 150 lm, Ra över 95, sju färgtemperaturer, fjärrkontroll, höjd 136–186 cm.
aafbc5f2	Öppen garderob på hjul med klädstång, vit | Fyndplats	Öppen garderob i vitt på fyra hjul, 80 × 40 × 128 cm. Klädstång som bär 10 kg och tre fack för vikta kläder och skor. Melaminyta som tål vatten.
049f5441	Metalldetektor med hörlurar och spade, IP68 | Fyndplats	Metalldetektor med fem söklägen, LCD-skärm och vattentät sökspole i IP68. Söker ner till 20 cm, stång 48–130 cm. Hörlurar, spade och ryggsäck ingår.
c28af8df	Laddkabel typ 2, 11 kW trefas, 5 m | Fyndplats	Laddkabel typ 2 till typ 2 för elbil och laddhybrid. 11 kW, 16 A, trefas, 5 m och IP65. Tål att köras över. Förvaringsväska och duk ingår.
9ee7785f	Ståpall som gungar och snurrar, 65,5–83,5 cm | Fyndplats	Ergonomisk ståpall i svart som gungar, lutar och snurrar 360°. Höjd 65,5–83,5 cm med gasfjäder, stoppad sits 34 × 34 cm och halkfri fot. Bär 125 kg.
6bcbaf32	Hushållsassistent 1300 W, 4,5 liter, beige | Fyndplats	Hushållsassistent i beige med motor på 1300 W, sex hastigheter och puls. Skål i rostfritt stål på 4,5 liter, degkrok, visp, flatblandare och stänkskydd.
6c9f3c8c	Ritbord med lutbar skiva 90 × 60 cm, svart | Fyndplats	Ritbord i svart med skiva på 90 × 60 cm som lutas 0–85°. Höjd 70–90 cm i fem steg, list som håller papperet och ställbara fötter. Bär 10 kg.
