eee66352	Dipsställning i två delar – höjd 80–105 cm, grepp 62 cm, bär 120 kg
9960e638	Gungbräda för barn som blir balansbom – trä med färgade ribbor, 133 cm
1ee16fbb	Elelement 1500 W med wifi – för vägg eller golv, termostat 10–35 °C, IP24
5bc44269	MC-lyft med sax i stål, bär 500 kg – höjd 13,5–39 cm, på fyra hjul
ae9ac784	Sittpinnar för höns – aktivitetsställning i granträ med ramper och plattform
cf17d23c	Hylla med lådor – kubhylla med åtta fack och fyra tyglådor, vit och grå
e1d7ecf4	Kattlådemöbel i vitt, 90 cm – dold kattlåda bakom en lucka, med förvaringsfack
ce3aa654	Stor resväska 77 cm med hårt skal – 103 liter, TSA-lås och fyra snurrhjul
8e52b20b	Dimbar golvlampa med halvmåneformat ljus – för fransar och läsning, 136–186 cm
aafbc5f2	Öppen garderob på hjul – klädstång och tre fack, vit, 80 × 40 × 128 cm
049f5441	Metalldetektor med fem söklägen och vattentät spole – hörlurar och spade ingår
c28af8df	Laddkabel typ 2 för elbil – 11 kW, 16 A, trefas, 5 m, med förvaringsväska
9ee7785f	Ståpall som gungar och snurrar – ergonomisk pall 65,5–83,5 cm, bär 125 kg
6bcbaf32	Hushållsassistent 1300 W med 4,5 liters skål – sex hastigheter, beige
6c9f3c8c	Ritbord med lutbar skiva 90 × 60 cm – höjd 70–90 cm i fem steg, svart
