f267fdc4	Vedställ 0,6 m³ med vattentätt överdrag – 200 cm långt, bär 200 kg
0773ceb6	Sensorsoptunna 50 liter i rostfritt stål – smal, med lock som stängs mjukt
0ad9c123	Golvspegel i vitt, 148 cm hög – helkroppsspegel med två lutningslägen
1884a543	Pedaltränare för armar och ben – träna sittande, display och steglöst motstånd
2f31a1d9	Båglampa med vit kupa och marmorfot – 180 cm, med fotbrytare
383d8de2	Fotpall i mörkgrå chenille med svarta stålben – 45 × 41 × 38 cm, bär 120 kg
403dfd8d	Elektrisk fyrhjuling för barn 18–36 månader – 6 V, 2,5 km/h, framåt och bakåt
50adf7ed	Tre växtpiedestaler i svart stål med skiva i träimitation – 50, 70 och 90 cm
71341341	Vit bokhylla med åtta öppna fack – 74,3 × 24 × 80 cm, står upp eller ligger ned
916d2e9f	Leksaksmotor att reparera – hjullastare med 63 delar, ljus, ljud och dimeffekt
b281ec33	Aktivitetstavla för väggen formad som en larv – sju lekar, 108 cm lång
d2fb42b1	Knästol med gungande ram i björk – grå klädsel, för skrivbord på 75–90 cm
d444fbae	Konstgjord fiolfikus 150 cm i vit kruka – stammar av trä, formbara grenar
f3d0cde9	Elektronisk darttavla – 27 spel, upp till 16 spelare, sex pilar och nätadapter
fa0c30ac	Två konstgjorda eukalyptusklot i vita krukor – 65 cm, för inne och ute
