27ff1a8e	Julgran 60 cm med 50 LED och timer – kottar, röda bär och snötoppar
c2c6a332	Väggspegel 40 × 60 cm med svart ram – hängs stående eller liggande
e2cfbd07	Mikrovågsugnshylla i svart metall – utdragbar 39,5–64 cm, tre krokar, bär 15 kg
a7d072fc	Vinställ i svart metall för 16 flaskor – fyra stapelbara plan, bär 32 kg
4a4721fa	Lekmatta 160 × 100 cm med stadsmotiv – vägar, rondeller och hus, halkskyddad
8ded5e38	Gunghäst med lejondesign i trä – handtag och ryggstöd, 2–5 år, bär 25 kg
5cdc868a	Klädställning på hjul – justerbar höjd 95–170 cm och bredd 86–160 cm, bär 25 kg
b0627017	Nattduksbord på hjul, tre hyllor – vitt med grå betonglook, 35 × 29,5 × 65,5 cm
9c456097	Skobänk i bambu med två hyllplan – sittyta som bär 130 kg, 50 × 28 × 45 cm
0c07eb82	Kubhylla i svart metalltråd med sex kuber – trappform, 109 × 37 × 109 cm
