ccae0705	Medicinskåp i rostfritt stål med glasdörr | Fyndplats	Låsbart medicinskåp i rostfritt stål, 30 × 18 × 50 cm, med dörr av frostat härdat glas som öppnas med ett tryck. Två nycklar och monteringsmaterial ingår.
f787a854	Julgirlang 180 cm med 50 LED och timer | Fyndplats	Julgirlang på 180 cm med 216 snöpudrade kvistar, kottar, röda bär och 50 varmvita LED. Batteridriven med timer på 6 timmar, för inomhusbruk.
f6e74878	Skrivbord med hylla, 84 × 45 cm | Fyndplats	Kompakt skrivbord 84 × 45 × 85 cm med upphöjd hylla, kabelgenomföring och vit metallram med ekfärgad skiva. Arbetshöjd 71,5 cm, bär 20 kg.
0d42d53f	Väggspegel med hylla, svart metallram | Fyndplats	Väggspegel 70 × 50 cm med svart ram av järn, rundade övre hörn och en hylla på 50 × 10 cm i underkant. Spegelglas 56 × 47 cm.
114d37e5	Halloweenfigur fågelskrämma 77 cm | Fyndplats	Fågelskrämma till halloween som rör sig, fnissar och ylar vid beröring eller högt ljud, med lysande pumpa. 60 × 26 × 77 cm, för inne och under tak.
760dd23c	Hopfällbar transportvagn för 200 kg | Fyndplats	Hopfällbar transportvagn som bär 200 kg, med utdragbart flak 48–62,5 cm, justerbart handtag och spännband. Hopfälld 48 × 35 × 15 cm.
b8002629	Skärmtak för dörr och fönster, 100 × 75 cm | Fyndplats	Skärmtak på 100 × 75 cm av 5 mm polykarbonat med UV-skikt och svarta konsoler. Skyddar dörr och fönster mot sol, lätt regn och snö.
26ec5761	Gåvagn i trä med aktiviteter | Fyndplats	Gåvagn i trä för barn från 1 år, med formsortering, kulram och förvaring i vagnen. Stadig stomme av flerskiktsskiva, 41 × 31,5 × 47 cm.
3b3705f5	Bokhylla i trädform, 136 cm, vit | Fyndplats	Vit bokhylla formad som ett träd, 136 cm hög med nio plan för böcker och skivor. Bär 27 kg, med stålstomme, tippskydd och filtdynor.
934297b1	Upphöjd hundsäng med tak, 106 × 76 cm | Fyndplats	Upphöjd hundsäng med tak mot sol och regn och liggyta av luftigt nät. 106 × 76 × 94 cm, för hundar under 30 kg, med väska för resan.
a62db5fd	Uppblåsbar tomte i släde med ren, 200 cm | Fyndplats	Uppblåsbar julfigur med ren, tomte i släde och snögubbe, 200 × 80 × 128 cm. Inbyggd LED, blåses upp av fläkten och tål väder enligt IP44.
b51b6e6c	Två konstgjorda granar 120 cm i kruka | Fyndplats	Två smala konstgjorda granar på 120 cm med 170 grenspetsar var och tvådelad stam, i svarta krukor. Uppställda på 10–15 minuter, för inomhusbruk.
b94fab48	Badrumsspegel med tre hyllor, vit | Fyndplats	Vit badrumsspegel 60 × 48 cm med tre öppna hyllplan i MDF klass E1. Spegelglas 39,5 × 46,5 cm, bär 2 kg per hylla och 6 kg totalt.
f2aa99d9	Hängande halloweenfigur 183 cm | Fyndplats	Hängande halloweenfigur på 183 cm som vrider huvudet, vinkar och ylar vid beröring eller ljud, med röda ögon och grönt lysande mun.
0db7e560	Hage för smådjur, 36 gallerpaneler | Fyndplats	Hage för marsvin och andra smådjur av 36 gallerpaneler på 35 × 35 cm, med dörr. Bygg en stor yta eller flera rum, 146 × 73 × 73 cm som på bilderna.
