19f7c013	Mjuka byggklossar för barn, 5 delar | Fyndplats	Mjuka skumklossar i fem former för lek och klättring, 12–36 månader. Kub, block, cylinder, tunnel och ramp i glada färger.
2177e112	Runt matbord för 4 personer, svart | Fyndplats	Runt matbord i industristil, Ø100 × 75 cm. Kryssben i stål och bordsskiva med trälook, tål 40 kg.
40304dee	Golvfåtölj, vridbar, fem ryggvinklar | Fyndplats	Låg golvfåtölj på vridbar pelarfot, fem ryggvinklar och tjock stoppning. Mörkgrå mikrofibertyg, tål 120 kg.
4125dd90	Espressomaskin 20 bar, creme/silver | Fyndplats	Espressomaskin med 20 bars pumptryck och mjölkskummare. 1,2 liters tank, creme och silver, 1350 W.
78f897e9	Hopfällbar hundgrind, fem paneler | Fyndplats	Hopfällbar trägrind för hund, fem paneler, 261,5 cm bred och 61 cm hög. Ställs fritt, inga hål i väggen.
a1294bc8	Espressomaskin 20 bar, svart | Fyndplats	Espressomaskin med 20 bars pumptryck, mjölkskummare och 1,6 liters tank. Svart och stål, 850 W.
bee36f80	Vertikalmarkis för balkong, grå | Fyndplats	Vertikalmarkis med vev för balkong och uteplats. 200 × 120 cm skärm, grå väderbeständig duk.
d9658fc2	Bistroset i stål, 3 delar, hopfällbart | Fyndplats	Hopfällbart bistroset i stål: bord med två flaskhållare och två stolar. Mörkgrå, väderbeständigt.
ed69489c	Badrumsskåp med spegeldörrar, bambu | Fyndplats	Badrumsskåp i bambu med två spegeldörrar och flera hyllplan, 65,2 × 14 × 50 cm.
ee610afd	Vilstol i björk med fotstöd | Fyndplats	Vilstol i böjträ av björk med utfällbart fotstöd, fem lägen. Cremevit klädsel, tål 120 kg.
