10fe3278	Pokerset med 300 marker och kortblandare | Fyndplats	Pokerset med 300 marker i fem färger, två kortlekar, fem tärningar, kortblandare, kortutdelare och spelmatta på 90 × 60 cm, i väska.
5fce6a95	Vedställ i svart stål, 60 × 100 cm | Fyndplats	Vedställ i pulverlackerat svart stål, 60 × 25 × 100 cm, som håller brasveden från golvet. Bär 100 kg och fungerar inne och ute.
cc5b0c14	Spökdocka till halloween, 83 cm | Fyndplats	Sittande spökdocka till halloween, 83 cm, med rörelsesensor som startar skrik, röda lysande ögon och rörelse i överkroppen. Batterier ingår.
e797e8a4	Tvättkorg i bambu med lock och tvättpåse | Fyndplats	Tvättkorg i polerad bambu med lock, luftiga ribbor och uttagbar tvättpåse, 50 × 36 × 60 cm. Påsen bär 15 kg tvätt.
e947f7aa	Vattenkokare i glas 1,7 l med tesil | Fyndplats	Vattenkokare i glas och rostfritt stål, 1,7 l och 2200 W, med tesil, fem temperaturlägen mellan 60 och 100 °C och varmhållning i 2 timmar.
0598eff2	Väggskåp för badrummet med öppet fack | Fyndplats	Väggskåp i vitt med trädetalj, 30 × 17 × 67 cm, med mjukstängande dörr, ställbar hylla och öppet fack. Bär 8 kg totalt.
007c6422	Sängbord med eluttag och USB-C | Fyndplats	Sängbord i rustikt brunt med två eluttag, USB och USB-C, två öppna hyllor, fack och sidoficka. 60 × 29,8 × 58,5 cm, bär 21 kg.
536e0244	Hopfällbar hage för hund och katt | Fyndplats	Hopfällbar hage för små husdjur under 10 kg, 94 × 74 × 60 cm, med nätfönster, dörrar och topplucka. Markspett och förvaringsväska ingår.
7fdf42e9	Runt sidobord med hylla i rökglas | Fyndplats	Runt sidobord med ekfärgad skiva, hylla i härdat rökglas och svarta metallben, 41,8 × 39,8 × 53,5 cm. Bär 15 kg.
ad88f2b4	Smalt vedställ i svart stål, 40 × 100 cm | Fyndplats	Smalt vedställ i pulverlackerat svart stål, 40 × 25 × 100 cm, som tar liten golvyta bredvid kaminen. Bär 100 kg, för inne och ute.
e138b637	Lyftbock för motorcykel, bär 150 kg | Fyndplats	Lyftbock för motorcykel i rött stål med gummimatta och två höjdlägen, 27,5 och 39,5 cm. Bär 150 kg, 48 × 34 × 43 cm.
e7bbadb2	Tv-bänk med två tyglådor och hylla | Fyndplats	Tv-bänk i svart stål med två tyglådor och öppen hylla, 98 × 29 × 56 cm, för tv upp till 47 tum. Bär 41 kg totalt.
17595feb	Darttavla i sisal med skyddsring och pilar | Fyndplats	Darttavla i självläkande sisal, Ø45,5 cm, med skyddsring i fyra delar och sex pilar med stålspetsar. 71,5 cm i diameter med ringen.
261484e7	Gnistskydd för öppen spis i tre delar | Fyndplats	Gnistskydd i svart metallnät för öppen spis, 110 × 24 × 76,5 cm, med välvd mittpanel, sidopaneler och handtag. Fälls ihop.
a6820dd0	Spökbrud till halloween, 178 cm | Fyndplats	Spökbrud till halloween, 178 cm, med rörelsesensor som startar skrik, röda lysande ögon och rörelse i överkroppen. Batterier ingår.
