10fe3278	Pokerset med 300 marker och kortblandare – spelmatta och väska med aluminiumhörn
5fce6a95	Vedställ i svart stål, 60 × 100 cm – håller brasveden från golvet, bär 100 kg
cc5b0c14	Spökdocka till halloween, 83 cm – sitter, rör överkroppen och skriker
e797e8a4	Tvättkorg i bambu med lock och uttagbar tvättpåse – luftiga ribbor, 60 cm hög
e947f7aa	Vattenkokare i glas 1,7 l med tesil – fem temperaturlägen, varmhållning, 2200 W
0598eff2	Väggskåp för badrummet i vitt och trä – mjukstängande dörr och öppet fack, 67 cm
007c6422	Sängbord med eluttag och USB-C – två hyllor, fack och sidoficka, rustikt brunt
536e0244	Hopfällbar hage för hund och katt – nätfönster, dörrar och topplucka, 94 × 74 cm
7fdf42e9	Runt sidobord med hylla i rökglas – ekfärgad skiva och svarta metallben, 53,5 cm
ad88f2b4	Smalt vedställ i svart stål, 40 × 100 cm – för brasved inne och ute, bär 100 kg
e138b637	Lyftbock för motorcykel i rött stål – höjdlägen 27,5 och 39,5 cm, bär 150 kg
e7bbadb2	Tv-bänk med två tyglådor och öppen hylla – för tv upp till 47 tum, 98 cm
17595feb	Darttavla i sisal med skyddsring och sex pilar – Ø45,5 cm, 71,5 cm med ringen
261484e7	Gnistskydd för öppen spis, 110 cm – tre delar med välvd mittpanel och handtag
a6820dd0	Spökbrud till halloween, 178 cm – rörelsesensor, skrik och röda lysande ögon
