0a251021	Litet datorbord på hjul med låda och två hyllor – svart, 56 × 51 × 79 cm
44068117	Barnpallar i björkplywood, fyra stapelbara – röd, grön, gul och blå, 30 cm höga
74afa40e	Förvaringspuff i beige manchester, Ø60 cm – 97 liter under locket, bär 120 kg
7afb4dfe	Lastramper, två fällbara i galvaniserad metall – 180 cm, 200 kg per ramp
839b9c31	Vedställ inomhus och ute, 150 cm högt – svart stål, 40 × 25 cm, bär 100 kg
cb3b4e9f	Förvaring för toalettpapper – smalt vitt badrumsskåp 16 cm med utdrag och låda
cc20d515	Katthyllor för väggen i fem delar – kattkoja, stege, molnhyllor och sisalstolpe
da9dda33	Höj- och sänkbart skrivbord på hjul – två skivor, 70,5–120 cm, lutbar framskiva
ed1e585f	Blompallar med mosaikskiva, tre stycken – 51, 61 och 71 cm höga, blå och vit
fb0bf4f0	Sminkpall i rosa teddytyg – rund pall Ø40 cm, 45 cm hög, bär 120 kg
fc4b663c	Hinderbana för barn i trä – sex balansbommar som byggs ihop på fötter, 3–8 år
92389b54	Resväska 66 cm med hårt skal – medium, 68 liter, TSA-lås och fyra snurrhjul
95fcccd9	Bokhylla med metallram och fem plan – industristil i rustikt brunt, 157,5 cm hög
87888f5f	Skena för skjutdörr, 183 cm – komplett beslag för en dörr, bär 200 kg
