bdd02765	Smal skohylla i bambu med sex plan – hopfällbar, 30 × 29 × 108 cm
a96f4c7e	Puff med förvaring i vit manchester – vändbart lock som bord, Ø35 cm
ac1cc9a5	Asymmetrisk spegel i två storlekar – väggspeglar som kiselstenar, svart ram
af2ca910	Piedestal för växter i vit metall – tre storlekar, 50, 60 och 70 cm
0c9f870d	Helkroppsspegel med bågform i svart – golvspegel i aluminium, 161,5 × 50 cm
22f7688b	Speedball med väggfäste – boxningsboll och roterande stång, höjdjusterbar
6db49bc9	Spegel med guldram i barockstil – 60 × 87 cm, avtagbara ornament
753907f5	Svart pedalhink 30 liter – mjukstängande lock och löstagbar innerhink
77e6e472	Sophink med sensor, 48 liter i rostfritt stål – öppnas utan beröring
9d2c88bd	Soptunna med lock och sensor, 50 liter – hög modell i rostfritt stål, 84 cm
f173eee1	Runt barbord, höj- och sänkbart 67–93 cm – svart konstläderskiva och krom
1612e633	Vardagsrumsmatta 160 × 230 cm – grå med abstrakt mönster, halkfri baksida
7d982b40	Låg bokhylla med åtta fack – ekdekor, 97,5 × 30 × 100 cm
86bbd2eb	Clown till halloween, 170 cm – rörelsesensor, ljud och lysande röda ögon
d242e56d	Häxa till halloween, 189 cm – vit häxa med lysande pumpa och böjbar arm
