e3256412	Sport & Fritid + Bil & Cykel
3d3f90d3	Hem & Inredning + Belysning + Dekoration & Prydnad
6baeb38b	Hem & Inredning + Förvaring & Organisering
8fc578fc	Barn & Familj + Baby & Småbarn + Trädgård & Utemöbler + Utelek & Spel
acc9ab97	Kök & Husgeråd + Köksmaskiner & Apparater
42949f67	Hem & Inredning + Kalas & Fest + Trädgård & Utemöbler + Trädgårdsdekor & Belysning
5e126c2f	Hem & Inredning + Kalas & Fest
050db4d8	Hem & Inredning + Dekoration & Prydnad
1c92e587	Barn & Familj + Leksaker & Spel + Baby & Småbarn
1f887213	Hem & Inredning + Dekoration & Prydnad
