e3256412	Regnskydd för cykelvagn – genomskinligt, passar kupéer upp till 76 × 61 × 61 cm
3d3f90d3	LED-björk 120 cm med 72 varmvita lampor – för inomhus och utomhus under tak
6baeb38b	Vinställ i bambu för 16 flaskor – fyra plan, bär 75 kg, 43 × 23,5 × 38 cm
8fc578fc	Babygunga 3-i-1 med ryggstöd och säkerhetsbygel – rep 120–180 cm, bär 70 kg
acc9ab97	Vattenkokare 1,7 liter med sju temperaturlägen 40–100 °C – 2200 W, svart
42949f67	Halloweenspöken, tre stycken – lysande huvuden och rörelsesensor, 60 cm höga
5e126c2f	Krypande halloweenzombie 140 cm – ljud och ögon som lyser rött
050db4d8	Väggdekor i metall, två tavlor – blad i svart och natur, 40 × 46 cm
1c92e587	Balanscykel med tre hjul för 12–36 månader – tysta EVA-hjul, sitthöjd 26,5 cm
1f887213	Vit julgran 180 cm i smal modell – 390 grentoppar, fot som viks ihop
