80aac077	Trehjuling för småbarn i motorcykeldesign | Fyndplats	Trehjuling för småbarn 18–36 månader i motorcykeldesign, med stålram som bär 30 kg, bred låg sits och tre hjul. 79 × 44 × 50 cm.
ac160e8e	Barnstaffli 3-i-1 i rosa med tygkorgar | Fyndplats	Barnstaffli 3-i-1 i rosa med krittavla, whiteboard, pappersrulle och två tygkorgar med djurmotiv. 54 × 46,5 × 93 cm, för barn 3–8 år.
eb7d67a4	Uppblåsbar snögubbe 240 cm med hög hatt | Fyndplats	Uppblåsbar snögubbe till jul, 240 cm, med hög hatt, kvistarmar, lysdioder och roterande färgljus. IP44, markspett, linor och sandsäckar ingår.
a64af3a4	Dörrgrind för hund, 75–95 cm | Fyndplats	Dörrgrind för hund i svart stål med ställskruvar, för öppningar på 75–95 cm. Dörr som öppnas åt båda hållen och dubbla lås, förlängning ingår.
0b66ea13	Tvättkorg i bambu med tre tygkorgar | Fyndplats	Tvättkorg med ram i bambu, tre avtagbara tygkorgar i grått och hylla med ribbor ovanpå. 50 × 32 × 69,7 cm, bär 6 kg.
163cd19d	Leksaksdiskmaskin i trä med 32 tillbehör | Fyndplats	Leksaksdiskmaskin i trä med diskho, kran, vred och 32 tillbehör. Arbetshöjd 44 cm, 36 × 26 × 52 cm, för barn från 3 år.
2487e6bb	Blomhylla i svart metall med krokar | Fyndplats	Blomhylla i svart pulverlackerad metall med tre plan och tre krokar, 75 × 25 × 137 cm. Bär 20 kg per plan, för inne och ute.
43d46471	Skoställ i grått med låda och tre hyllor | Fyndplats	Skoställ i grått och svart med låda och tre hyllor för upp till nio par skor. 70 × 30 × 87,6 cm, med tippskydd och ställbara fötter.
cb08e980	Ministepper med motståndsband och display | Fyndplats	Ministepper med avtagbara motståndsband, LCD-display och steghöjd på 10–29 cm. Halkfria pedaler, bär 100 kg, ingen montering.
5f833adb	Spegelskåp för badrummet i grått | Fyndplats	Spegelskåp för badrummet i mörk- och ljusgrått med spegeldörr, två skåp, öppen hylla och dämpade gångjärn. 55 × 17 × 55 cm.
b0f5b1a5	Två sittpallar i plisserad sammet | Fyndplats	Två runda sittpallar i gräddvit plisserad sammet, där den stora har 34,8 liter förvaring och den lilla får plats inuti. Bär 120 kg vardera.
e95efc20	Whiteboard i glas, 90 × 60 cm | Fyndplats	Ramlös whiteboard i vitt glas, 90 × 60 cm, med pennhylla i aluminium, fyra pennor och sudd. Magnetisk med starka magneter.
e4df6dc7	Väggspegel i organisk form med träram | Fyndplats	Väggspegel i asymmetrisk organisk form med ram i furufaner, 91,5 × 45 cm. Klar spegelbild och färdigmonterad med krokar.
3edd4198	Trappklättrande säckkärra med sex hjul | Fyndplats	Hopfällbar säckkärra i aluminium med sex hjul som klättrar i trappor. Bär 70 kg på plant underlag och 30 kg i trappor, teleskophandtag.
855bae98	Smal cd- och dvd-hylla i vitt, 140 cm | Fyndplats	Smal cd- och dvd-hylla i vitt, 33 × 24 × 140 cm, för upp till 260 cd eller 120 dvd. Ställbara hyllplan och tippskydd ingår.
