80aac077	Trehjuling för småbarn i motorcykeldesign – orange, sitthöjd 29 cm, 18–36 mån
ac160e8e	Barnstaffli 3-i-1 i rosa – krittavla, whiteboard, pappersrulle och två tygkorgar
eb7d67a4	Uppblåsbar snögubbe 240 cm med hög hatt – kvistarmar, lysdioder och färgljus
a64af3a4	Dörrgrind för hund med klämmontage – 75–95 cm, dörr som öppnas åt båda hållen
0b66ea13	Tvättkorg i bambu med tre avtagbara tygkorgar i grått – hylla med ribbor ovanpå
163cd19d	Leksaksdiskmaskin i trä med diskho och kran – 32 tillbehör, för barn från 3 år
2487e6bb	Blomhylla i svart metall med tre plan och tre krokar – 137 cm, för inne och ute
43d46471	Skoställ i grått och svart med låda – tre hyllor för upp till nio par skor
cb08e980	Ministepper med motståndsband och LCD-display – ställbar steghöjd, bär 100 kg
5f833adb	Spegelskåp för badrummet i grått – två skåp, öppen hylla och dämpade gångjärn
b0f5b1a5	Två sittpallar i gräddvit plisserad sammet – förvaring i den stora, bär 120 kg
e95efc20	Whiteboard i glas, 90 × 60 cm – ramlös med pennhylla, fyra pennor och sudd
e4df6dc7	Väggspegel i organisk form med ram i furufaner – 91,5 × 45 cm, färdig att hänga
3edd4198	Trappklättrande säckkärra med sex hjul – hopfällbar, bär 70 kg, aluminium
855bae98	Smal cd- och dvd-hylla i vitt, 140 cm – rymmer 260 cd eller 120 dvd
