1e139971	Gåvagn 3-i-1 i trä med dubbelsidig aktivitetstavla – för barn från 1 år
3dc622f9	Klädställ i bambu med två krokar och skohylla – 116 × 43,5 × 160 cm
4d7268c1	Två runda sidobord i vit marmorlook med guldfärgad ram – kan skjutas ihop
560edb9f	Konstgjord bambu 140 cm i svart kruka – 780 blad, för inne och ute
aa7637fb	Vedställ i svart stål med fyra brasredskap – 75 cm, bär 100 kg
bd664764	Smal bokhylla i vitt, 30 cm bred – två lådor, skåp och öppna fack, 158 cm
eca2fa1e	Sittbänk i furu med svarta ben – 102 cm, två sittplatser, bär 220 kg
1ae506e3	Byrå för barnrummet i rosa och vitt – tre lådor, 60 cm hög, för barn 3–8 år
85b1a737	Leksaksmotor att reparera – traktor med 55 delar, ljud och dimeffekt
a778baf1	Sensorsoptunna 30 liter i rostfritt stål – lock som öppnas och stängs själv
b398fe7b	Stegbräda för aerobics med tre höjder – 10, 15 eller 20 cm, bär 150 kg
db1f6697	Hopfällbart skrivbord i vitt med avtagbar skärmhylla – 100 cm, 5,5 cm hopfällt
12704344	Konstgjord kaktus 95 cm med tre stammar – i ljus kruka, Ø22 cm
2af51f93	Gåvagn i trä med xylofon, kulram och formlåda – fem klossar, från 18 månader
d8af896a	Skjutdörrsbeslag 122 cm för vikdörr i ladudörrsstil – svart stål, bär 90 kg
