1e139971	Gåvagn 3-i-1 i trä med aktivitetstavla | Fyndplats	Gåvagn i trä för barn från 1 år med avtagbar, dubbelsidig aktivitetstavla, fack baktill och förvaringspåse. 37 × 33,5 × 47,5 cm.
3dc622f9	Klädställ i bambu med skohylla | Fyndplats	Klädställ i bambu i A-form, 116 × 43,5 × 160 cm, med klädstång, två krokar och en hylla med ribbor för fyra par skor upp till storlek 44.
4d7268c1	Runda sidobord i vit marmorlook med guldram | Fyndplats	Runda sidobord i vit marmorlook med guldfärgad stålram, som kan skjutas ihop. Stort bord 45 × 45 × 55 cm, litet 40 × 40 × 50 cm.
560edb9f	Konstgjord bambu 140 cm i kruka | Fyndplats	Konstgjord bambu, 140 cm hög med 780 blad, i en kruka på Ø17 × 14,5 cm med konstgjord mossa och cementbas. För inne och ute.
aa7637fb	Vedställ i svart stål med brasredskap | Fyndplats	Vedställ i pulverlackat stål med borste, skyffel, eldgaffel och tång som hänger på sidorna. 75 × 30 × 60 cm, botten 15 cm över golvet, bär 100 kg.
bd664764	Smal bokhylla i vitt med lådor och skåp | Fyndplats	Smal vit bokhylla, 30 × 24 × 158 cm, med öppna fack, två lådor och ett skåp med dörr. Ett ställbart hyllplan och tippskydd ingår.
eca2fa1e	Sittbänk i furu med svarta ben, 102 cm | Fyndplats	Sittbänk i massiv furu med naturfärgad lackad sits och svarta ben. 102 × 36 × 45 cm, plats för två och bär 220 kg.
1ae506e3	Byrå för barnrummet i rosa och vitt | Fyndplats	Byrå för barnrummet i rosa och vitt med tre lådor som är lätta för små händer att öppna. 60 × 40 × 60 cm, E1-skivor, för barn 3–8 år.
85b1a737	Leksaksmotor att reparera, 55 delar | Fyndplats	Leksaksmotor i form av en grön traktor, med tändning, växelljud, dimeffekt och 55 reparationsdelar att skruva isär och bygga ihop. För barn 3–6 år.
a778baf1	Sensorsoptunna 30 liter i rostfritt stål | Fyndplats	Soptunna på 30 liter med infraröd sensor som öppnar locket när du närmar dig och stänger det själv. Rostfritt stål, Ø30,5 × 51,5 cm.
b398fe7b	Stegbräda med tre höjder, bär 150 kg | Fyndplats	Stegbräda för aerobics och styrketräning, 110 × 40 cm, med halkfri yta och fyra förhöjningar för 10, 15 eller 20 cm. Bär 150 kg.
db1f6697	Hopfällbart skrivbord med skärmhylla | Fyndplats	Hopfällbart skrivbord i vitt, 100 × 48 × 87,5 cm, som fälls ihop till 5,5 cm. Avtagbar skärmhylla, ben i stål med tippskydd, bär 70 kg.
12704344	Konstgjord kaktus 95 cm i kruka | Fyndplats	Konstgjord kaktus, 95 cm hög med tre stammar i EVA och PE med metalltråd som går att forma. Levereras i en kruka på Ø22 × 22 cm.
2af51f93	Gåvagn i trä med xylofon och klossar | Fyndplats	Gåvagn i trä för barn från 18 månader, med ställbart hjulmotstånd, xylofon, kulram, kugghjul, formlåda och fack baktill. 34,5 × 32,4 × 46 cm.
d8af896a	Skjutdörrsbeslag 122 cm för vikdörr | Fyndplats	Skjutdörrsbeslag i svart stål för vikdörrar, med 122 cm skena och hjul som rullar tyst. För dörrblad på 40–55 mm, bär 90 kg. Dörren ingår inte.
