127ec9c8	Halloweenskelett som kryper upp ur marken, 70 cm – ljus, rörelse och ljud
876e7e89	Paraplyställ i svart metall – åtta paraplyer, fyra krokar och droppskål
8cf7b1bb	Agilityset för hund med fyra bågar – justerbar bredd 95–114 cm och väska
a08404ee	Skyddsöverdrag för utemöbler, 275 × 205 × 90 cm – oxfordtyg med PE
c031a4bc	Förvaringspall i plisserad sammet – gräddvit med guldben, Ø40 cm
c4c404c5	Skräckdocka till halloween, 76 cm – rör sig, lysande ögon och röst
e03a7e2e	Hopfällbar växthylla i metall – tre plan och fjärilsdekor, 96 cm
fa8d498b	Blomställ i trappform med fyra plan – rustikt brun och svart, 81 cm
fca0d000	Förvaringspall i vit sherpa – 33 l och vändbart lock, Ø36,5 cm
0a5d10dc	Skjutdörrsbeslag i svart kolstål – skena 200 cm, bär 90 kg
5a6001cf	Gåvagn i trä med aktivitetspanel – xylofon, formsortering, från 18 månader
eefbc35f	Zombieskelett till halloween, 75 cm – rör sig, lyser och ylar
a6a16df2	Fotpall med svängd sits – ljusgrå teddyfleece och ben i bok
af9c163f	Pedalhink 20 l i mattsvart stål – mjukstängande lock och innerhink
c311e18f	Gräsmattsluftare med spikvals, 45 cm – trettio piggar och långt skaft
