2fc13340	Luftmadrass för två, 203 × 152 cm | Fyndplats	Luftmadrass för två på 203 × 152 cm och 22 cm höjd, med handpump och två kuddar. Bär 200 kg och viks ihop i en förvaringsväska.
308cabee	Konstgjord palm 100 cm med kruka | Fyndplats	Konstgjord palm på 100 cm med 27 blad, fem stammar och böjbara grenar, i en kruka med cementfyllning. Kan stå inne eller ute och behöver inget vatten.
423edb5d	Bokhylla för barn med fyra hyllor | Fyndplats	Smal bokhylla för barn med fyra hyllor där omslagen syns. Vit MDF med ribbor i furu och vågformade sidor, 60 × 10 × 98 cm, med tippskydd.
4dc2759a	Upphöjd husdjurssäng i grå plysch | Fyndplats	Upphöjd säng för katt eller liten hund i grå plysch, med rundad rygg, tvättbar dyna och ben i furu. Ø40,5 × 33 cm, för katter upp till 5 kg.
61917e9a	Sidobord i svart stål med hylla | Fyndplats	Sidobord i industristil i pulverlackerat stål, med skiva och en hylla. 40 × 40 × 45 cm, bär 20 kg. Passar bredvid soffan eller som sängbord.
6690086e	Hopfällbar skohylla i bambu, fyra plan | Fyndplats	Skohylla i bambu med fyra plan för upp till 12 par skor, upp till storlek 44. Fälls ut och är klar direkt, utan montering. 60 × 29 × 67 cm.
7ba0423b	Blomsterhylla i trä med sex plan | Fyndplats	Blomsterhylla i karboniserat granträ med sex plan i olika höjder för krukväxter. 95 × 28 × 96,5 cm, för inomhus och utomhus. Montering krävs.
80de1b65	Två konstgjorda lavendelträd 60 cm | Fyndplats	Två konstgjorda lavendelträd på 60 cm med kulformad krona, 405 blad och 25 lavendelblommor var. UV-beständiga, i kruka med cementfyllning.
8aab4f48	Badrumsskåp i bambu med öppen hylla | Fyndplats	Litet badrumsskåp i lackad bambu med öppen hylla och skåp med lamelldörr. 33 × 36,5 × 67 cm, med tippskydd och upphöjd botten.
97cf9327	Uppblåsbar snögubbe 180 cm med LED | Fyndplats	Uppblåsbar snögubbe på 180 cm med polkagriskäpp och julklapp, som lyser inifrån med LED. IP44, för trädgården. Fläkt och förankring ingår.
9c3b6e2f	Konstgjort rosenträd 90 cm, rosa | Fyndplats	Konstgjort rosenträd på 90 cm med rosa rosor och flätad stam, i en vit kruka med cementfyllning och konstmossa. Behöver ingen skötsel.
af994f2d	Barstol med gaslyft, svart | Fyndplats	Vridbar barstol med gaslyft och sitthöjd 55–76 cm, svart sits i PVC och silverfärgad fot i stål. Fotstöd, låg rygg, bär 120 kg.
b73863ff	Vinställ för väggen, sex flaskor | Fyndplats	Vinställ i svart pulverlackerat stålrör för sex flaskor, som monteras på väggen. Flaskorna ligger ner så att korken hålls fuktig. 27 × 10 × 71 cm.
b8d8a982	Elektronisk darttavla i skåp, 31 spel | Fyndplats	Elektronisk darttavla med dörrar som skyddar väggen och förvarar pilarna. 31 spel och 285 varianter, LCD och röstutrop, för upp till 8 spelare.
cc18bc6f	Konstgjord bananväxt 150 cm | Fyndplats	Konstgjord bananväxt på 150 cm med 18 stora blad, i en svart kruka med cement och konstmossa. Ger rummet tropisk grönska utan vatten eller skötsel.
