2fc13340	Luftmadrass för två, 203 × 152 cm – 22 cm hög, handpump och två kuddar
308cabee	Konstgjord palm 100 cm med 27 blad – fem stammar och kruka med cement
423edb5d	Bokhylla för barn med fyra hyllor – vit med ribbor i furu, 60 × 10 × 98 cm
4dc2759a	Upphöjd husdjurssäng i grå plysch – rundad rygg och ben i furu, Ø40,5 cm
61917e9a	Sidobord i svart stål med hylla – industristil, 40 × 40 × 45 cm
6690086e	Hopfällbar skohylla i bambu med fyra plan – 12 par, 60 × 29 × 67 cm
7ba0423b	Blomsterhylla i trä med sex plan – karboniserad gran, 95 × 28 × 96,5 cm
80de1b65	Konstgjorda lavendelträd 60 cm, två stycken – kulformade kronor och kruka
8aab4f48	Badrumsskåp i bambu – öppen hylla och skåp med lamelldörr, 33 × 36,5 × 67 cm
97cf9327	Uppblåsbar snögubbe 180 cm med LED – polkagriskäpp och julklapp, IP44
9c3b6e2f	Konstgjort rosenträd 90 cm med rosa rosor – flätad stam och kruka med cement
af994f2d	Barstol med gaslyft, sitthöjd 55–76 cm – svart sits, vridbar 360°
b73863ff	Vinställ för väggen, sex flaskor – svart stålrör, 27 × 10 × 71 cm
b8d8a982	Elektronisk darttavla i skåp – 31 spel, 285 varianter, upp till 8 spelare
cc18bc6f	Konstgjord bananväxt 150 cm med 18 blad – i kruka med cement
