7cdc167c	3	Empfohlenes Alter: 3-8 Jahre · Gewichtsgrenze: 50 kg
7cdc167c	4	FAHREN MIT RHYTHMUS · USB-Anschluss · MP3 (4 Lieder)
7cdc167c	5	Fahrknopf · Niedriger und hoher Modus · Vorwärts & Rückwärts · Fahrpedal
67d2d4f6	4	HINTERRADAUFHÄNGUNG · 12" Luftbereifte Gummiräder
67d2d4f6	5	KOMFORTABLES DESIGN · Weicher Sitz · Klappbare Fußstütze
3c13da94	4	LICHT-FUNKTION · Macht das Fahren im Dunkeln für Kinder sicherer und cooler
fc2b894a	3	Gewichtsgrenze: 60 kg · Empfohlenes Alter: 37-96 Monate
fc2b894a	4	VERSCHIEDENE STRASSENBELÄGE · Zementstraße · Asphaltstraße · Ziegelstraße
240d5d8f	3	Gewichtsgrenze: 30 kg / 66 lbs · Empfohlenes Alter: 37-60 Monate
240d5d8f	4	REIBUNGSLOSE FAHRTEN ÜBERALL · 4-Rad-Stoßdämpfung · Schotterstraße
f18ef690	3	Empfohlenes Alter: 3-5 Jahre · Gewichtslimit: 30 kg
91d28d6f	3	ENGELSK text: Recommended Age 3-6 years · Weight Limit 30 kg
91d28d6f	4	FAHRTRAKTOR · 3-6 Jahre alt · Zwei Motoren · Wiederaufladbarer Akku
