08b40e95	kort	b379ce_2376b0efbeff44059fd4c67bf180139b~mv2.png
222f59d6	kort	b379ce_9290173e78e849659f1f47824e5112c3~mv2.png
2dedb89b	kort	b379ce_9347338416254180a6fe3f90d8397be2~mv2.png
463b807e	kort	b379ce_feff6ae6a91141c6a3e23bbb50ce0955~mv2.png
87c4d80b	kort	b379ce_8d22ac0b0dd947aea41862c815a77cc4~mv2.png
9d4b2bd0	kort	b379ce_ae0ecfd3056642cea1b3200ad3b6ff97~mv2.png
a492b6f8	kort	b379ce_83c3da86c4c647d6bcdef130ff20e1cc~mv2.png
c88b22ce	kort	b379ce_5c7ccaf8e24841d7a70796c66ff385b6~mv2.png
cfc2d4f4	kort	b379ce_a12b67210f9341f68e27d7b40dd9d9ee~mv2.png
db1118d0	kort	b379ce_87dfb79e7bea4ae99e01e32934a78305~mv2.png
