08b40e95	Golvlampa med fjärrkontroll, höjdjusterbar | Fyndplats	Golvlampa i silver/beige, höjdjusterbar 133–168 cm. Ljuset styrs med radiofjärrkontroll och går att dimra mellan 3000 och 6000 K.
222f59d6	Byrå med sju lådor, brun/beige/svart | Fyndplats	Byrå på 80 × 29 × 78,5 cm med sju tygklädda lådor i olika storlekar. Metallram och MDF-skiva, tål 48 kg totalt.
2dedb89b	Sidobord i rattan med glasskiva, 60 cm | Fyndplats	Runt sidobord i PE-rattan med skiva i härdat glas, 60 × 60 × 50 cm. Väderbeständigt, tål 50 kg.
463b807e	Barstolar 2-pack, höjdjusterbara, svart | Fyndplats	Två barstolar med gaslyft, sitthöjd 62–82 cm, vridbar sits och fotstöd. Konstläder, tål 120 kg per stol.
87c4d80b	Plantetagerie med spaljé, tvåstegs | Fyndplats	Tvåstegs plantetagerie i granträ, 166 cm hög, med spaljé för klätterväxter och litet skyddstak. Tål 30 kg per hylla.
9d4b2bd0	Odlingsbord i tre nivåer, 120 × 120 cm | Fyndplats	Upphöjt odlingsbord i granträ med tre trappade nivåer, 120 × 120 × 56 cm. Alla plantor får sol.
a492b6f8	Hallträd med krokar, lådor och hyllor | Fyndplats	Hallträd i industristil, 180,5 cm, med åtta krokar, klädstång, två lådor och två hyllplan. Tippskydd ingår.
c88b22ce	Skärmtak i polykarbonat, 303 cm | Fyndplats	Skärmtak i polykarbonat över dörr eller fönster, 303 × 96 × 27 cm. Skyddar mot regn, snö och UV-strålning.
cfc2d4f4	Poledance-matta Ø150 cm, rosa | Fyndplats	Rund poledance-matta, 150 cm i diameter och 5 cm tjock. Viks ihop till 75 × 75 × 20 cm, passar även yoga och gymnastik.
db1118d0	Basketkorg för väggmontering, 113 cm | Fyndplats	Väggmonterad basketkorg med stötsäker ryggplatta, 113 × 61 × 73 cm, ringdiameter 45 cm. Monteringssats ingår.
